Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Crotone|Mesoraca|101015|Regione|2017-11-15|2013-07-11|2014-01-10|Comune di Mesoraca|COMUNE|1010150270|KRIC827001|KRAA82702V|Infanzia - EX PIETRARIZZO|Infanzia - EX PIETRARIZZO||No|39.083289|16.783694|Adeguamento|Concluso|C66E11000670002|0,0000|82499,6000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Catanzaro|Miglierina|079077|Regione|2017-11-15|2011-01-24|2011-04-30|Comune di Miglierina|COMUNE|0790770982|CZIC83000T|CZEE830021|Primaria - MIGLIERINA|Primaria - MIGLIERINA||No|38.949405|16.472674|Adeguamento|Concluso|B63B10000110001|0,0000|81500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Palermo|Misilmeri|082048|Dipartimento Protezione Civile|2017-07-13|||Comune di Misilmeri|COMUNE|0820484857|PAMM09900R|PAMM09900R|MISILMERI-GUASTELLA C.|Sec. I - Misilmeri||No|38.025716|13.444885|Adeguamento|Concluso||0,0000|400000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Frosinone|Monte San Giovanni Campano|060044|Dipartimento Protezione Civile|2017-07-13|||Comune di Monte San Giovanni Campano|COMUNE|0600440493|FRIC83300C|FREE83303L|MONTE S.G.C. CAPOLUOGO|Primaria - Monte San Giovanni Campano||No|41.643462|13.510267|Adeguamento|Cantiere aperto||0,0000|1332000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Bologna|Monte San Pietro|037042|Dipartimento Protezione Civile|2017-07-13|||Comune di Monte San Pietro|COMUNE|0370420070|BOIC80700D|BOAA80701A|Infanzia - Ponte Rivabella|Infanzia - Ponte Rivabella||No|44.464073|11.194944|Adeguamento|Concluso||0,0000|533405,8700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Montebelluna|026046|Dipartimento Protezione Civile|2017-07-13|||Comune di Montebelluna|COMUNE|0260462838|TVIC883004|TVEE883016|Guglielmo Marconi|Guglielmo Marconi||No|45.775440|12.039224|Adeguamento|Concluso||0,0000|127192,9000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Montebelluna|026046|Dipartimento Protezione Civile|2017-07-13|||Comune di Montebelluna|COMUNE|0260462844|TVIC87900C|TVEE87902G|Ugo Foscolo|Ugo Foscolo||No|45.751726|12.048815|Adeguamento|Concluso||0,0000|127192,9000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Abruzzo|Chieti|Montenerodomo|069054|Dipartimento Protezione Civile|2017-07-13|||Comune di Montenerodomo|COMUNE|0690540165|CHIC825004|CHAA825088|INFANZIA MONTENERODOMO|Infanzia - Montenerodomo||No|41.980561|14.251400|Adeguamento|Concluso||0,0000|325000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Reggio di Calabria|Motta San Giovanni|080054|Regione|2017-11-15|2011-03-01|2013-09-09|Comune di Motta San Giovanni|COMUNE|0800540491|RCIC80800B|RCAA80803A|Infanzia - CONTRADA OLIVETO|Infanzia - CONTRADA OLIVETO||No|37.976037|15.664279|Adeguamento|Concluso|B36E10000960002|0,0000|134400,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Bergamo|Nembro|016144|Dipartimento Protezione Civile|2017-07-13|||Comune di Nembro|COMUNE|0161440046|BGIC86000C|BGAA860019|NEMBRO, VIANA|Infanzia - Viana||No|45.742280|9.748466|Nuova costruzione|Concluso||0,0000|126388,0800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Rimini|Novafeltria|099023|Dipartimento Protezione Civile|2017-07-13|||Comune di Novafeltria|COMUNE|0990230575|RNIC811008|RNMM811019|Sec. I - Angelo Battelli|Sec. I - Angelo Battelli||No|43.897401|12.287933|Adeguamento|Concluso||0,0000|609232,1700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Bologna|Ozzano dell`Emilia|037046|Dipartimento Protezione Civile|2017-07-13|||Comune di Ozzano dell`Emilia|COMUNE|0370460266|BOIC82800E|BOEE828A1L|Primaria - Minghetti (succ)|Primaria - Minghetti (succ)||No|44.445109|11.477702|Adeguamento|Concluso||0,0000|760000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Cosenza|Pedivigliano|078096|Regione|2017-11-15|||Comune di Pedivigliano|COMUNE|0780960728|CSIC864005|CSMM864027|SM PEDIVIGLIANO (IC SCIGLIANO)|Sec. I - PEDIVIGLIANO||No|39.111186|16.306547|Adeguamento|Concluso|J56E12000870003|0,0000|151800,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Abruzzo|Pescara|Penne|068027|Dipartimento Protezione Civile|2017-07-13|||Comune di Penne|COMUNE|0680270170|PEIC82500L|PEMM82501N|S. M. M.DEI FIORI - PENNE|Sec. I - M. dei Fiori||No|42.458217|13.925440|Nuova costruzione|Cantiere aperto||0,0000|725962,8500
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Piemonte|Torino|Perosa Argentina|001184|Dipartimento Protezione Civile|2017-07-13|||Comune di Perosa Argentina|COMUNE|0011840002|TOIC807006|TOEE807018|I.C.PEROSA ARGENTINA-CAP.|||No|44.958562|7.191804|Adeguamento|Concluso||0,0000|260075,8300
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Piemonte|Torino|Perrero|001186|Dipartimento Protezione Civile|2017-07-13|||Comune di Perrero|COMUNE|0011860002|TOIC807006|TOMM807039|I.C. PEROSA ARG.NA - PERRERO|||No|44.939665|7.114475|Adeguamento|Concluso||0,0000|258251,8000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Marche|Pesaro e Urbino|Pesaro|041044|Dipartimento Protezione Civile|2017-07-13|||Provincia di Pesaro e Urbino|PROVINCIA|0410440263|PSPC03000N|PSPC03000N|L. CLASSICO - LING. - SC. UMANE MAMIANI|LC MAMIANI||No|43.908278|12.914198|Adeguamento|Cantiere aperto||0,0000|805085,9400
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Puglia|Foggia|Peschici|071038|Dipartimento Protezione Civile|2017-07-13|||Comune di Peschici|COMUNE|0710380108|FGIC83300B|FGEE83301D|PRIMARIA PESCHICI|PRIMARIA PESCHICI||No|41.946456|16.015519|Adeguamento|Concluso||0,0000|551230,6500
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Salerno|Piaggine|065095|Dipartimento Protezione Civile|2017-07-13|||Comune di Piaggine|COMUNE|0650950003|SAIC829003|SAMM829014|Sec I - Pepoli|Sec I - Pepoli||No|40.346177|15.378087|Adeguamento|Concluso||0,0000|1606387,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Enna|Piazza Armerina|086014|Dipartimento Protezione Civile|2017-07-13|||Comune di Piazza Armerina|COMUNE|0860141306|ENIC825001|ENEE825024|E. FONTANAZZA|Primaria - E. Fontanazza||No|37.377809|14.371407|Adeguamento|Concluso||0,0000|693997,5800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Caserta|Piedimonte Matese|061057|Dipartimento Protezione Civile|2017-07-13|||Comune di Piedimonte Matese|COMUNE|0610570504|CEIC812009|CEEE81201B|SCUOLA ELEM VENTRIGLIA|Primaria - Ventriglia  ||No|41.352636|14.372088|Adeguamento|Cantiere aperto||0,0000|942000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Basilicata|Potenza|Pietragalla|076060|Regione e Task Force|2017-12-12|||Comune di Pietragalla|COMUNE|0760600278|PZIC82900V|PZAA82901Q|PIETRAGALLA-FRAZ.CAPPELLUCCIA|Infanzia - Cappelluccia   ||No|40.749517|15.795817|Nuova costruzione|Cantiere aperto|D98G12000100002|0,0000|169490,2100
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Pieve di Soligo|026057|Dipartimento Protezione Civile|2017-07-13|||Comune di Pieve di Soligo|COMUNE|0260572974|TVIC84200T|TVEE842021|Primaria - Don Lorenzo Milani|Primaria - Don Lorenzo Milani||No|45.882385|12.184665|Adeguamento|Concluso||0,0000|254385,8100
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Rieti|Poggio Bustone|057051|Dipartimento Protezione Civile|2017-07-13|||Comune di Poggio Bustone|COMUNE|0570510065|RIIC82600D|RIMM82602G|POGGIO BUSTONE|Sec. I - Poggio Bustone||No|42.503493|12.884106|Adeguamento|In approvazione||0,0000|1236000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Piemonte|Torino|Pomaretto|001198|Dipartimento Protezione Civile|2017-07-13|||Comune di Pomaretto|COMUNE|0011980001|TOIC807006|TOEE80703A|I.C.PEROSA ARG.NA-POMARETTO|||No|44.955493|7.182429|Adeguamento|Concluso||0,0000|258251,8000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Brescia|Pompiano|017146|Dipartimento Protezione Civile|2017-07-13|||Comune di Pompiano|COMUNE|0171460892|BSIC893008|BSEE89303C|SCUOLA PRIMARIA POMPIANO|Primaria - Pompiano||No|45.432729|9.991548|Adeguamento|Concluso||0,0000|400000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Toscana|Massa-Carrara|Pontremoli|045014|Dipartimento Protezione Civile|2017-07-13|||Comune di Pontremoli|COMUNE|0450140002|MSIC814005|MSEE814039|Primaria - Giulio Tifoni|Primaria - Giulio Tifoni||No|44.373798|9.879622|Nuova costruzione|Concluso||0,0000|751106,3700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Venezia|Portogruaro|027029|Dipartimento Protezione Civile|2017-07-13|||Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270293853|VEPC050007|VEPC050007|XXV APRILE|LC - XXV Aprile||No|45.778389|12.839649|Adeguamento|Concluso||0,0000|250000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Venezia|Portogruaro|027029|Dipartimento Protezione Civile|2017-07-13|||Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270293853|VEPC050007|VEPC050007|XXV APRILE|LC - XXV Aprile||No|45.778028|12.839760|Adeguamento|Concluso||0,0000|250000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Venezia|Portogruaro|027029|Dipartimento Protezione Civile|2017-07-13|||Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270293843|VEPC050007|VEPC050007|XXV APRILE|LC - XXV Aprile||No|45.777794|12.838183|Adeguamento|Concluso||0,0000|195000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Ragusa|Pozzallo|088008|Dipartimento Protezione Civile|2017-07-13|||Comune di Pozzallo|COMUNE|0880084386|RGIC811003|RGEE811015|RAPISARDI|Primaria - Rapisardi||No|36.731276|14.853227|Adeguamento|Concluso||0,0000|559440,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Liguria|Imperia|Ventimiglia|008065|Dipartimento Protezione Civile|2017-07-13|||Comune di Ventimiglia|COMUNE|0080650127|IMIC81600P|IMEE816051|TORRI S.PANCRAZIO|Primaria - Torri San Pancrazio||No|43.833407|7.556381|Adeguamento|Concluso||0,0000|334564,4500
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Vibo Valentia|Vibo Valentia|102047|Regione|2017-07-13|||Provincia di Vibo Valenzia|PROVINCIA|1020471089|VVRH01000E|VVRH01000E|IST PROF SERVIZI ALBERGHIERI E RISTORAZ.|IPSAR - VIBO VALENZIA||No|38.673064|16.106070|Adeguamento|Cantiere aperto|E46E11000820002|0,0000|290000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Puglia|Foggia|Vieste|071060|Dipartimento Protezione Civile|2017-07-13|||Comune di Vieste|COMUNE|0710600176|FGEE105006|FGEE105028|PRIMARIA TOMMASEO|PRIMARIA TOMMASEO||No|41.882835|16.174021|Adeguamento|Concluso||0,0000|551230,6500
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Vittorio Veneto|026092|Dipartimento Protezione Civile|2017-07-13|||Comune di Vittorio Veneto|COMUNE|0260921474|TVIC859007|TVEE85902A|EMILIO ZANETTE|Primaria - Emilio Zanette||No|45.973071|12.305598|Adeguamento|Concluso||0,0000|150000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Vibo Valentia|Zambrone|102049|Regione|2017-11-15|2012-07-02|2013-08-02|Comune di Zambrone|COMUNE|1020490074|VVIC823009|VVEE82307N|SAN GIOVANNI|Primaria - SAN GIOVANNI||No|38.674909|15.974389|Adeguamento|Concluso|H69H11000540001|0,0000|285000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Napoli|Pozzuoli|063060|Dipartimento Protezione Civile|2017-07-13|||Comune di Pozzuoli|COMUNE|0630600003|NAEE16600E|NAAA16605E|POZZUOLI I  SAVINO VITAGLIANO|Infanzia - Savino Vitagliano       ||No|40.822209|14.122823|Adeguamento|In approvazione||0,0000|2082500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Belluno|Quero Vas|025070|Dipartimento Protezione Civile|2015-10-21|||Comune di Quero Vas|COMUNE|0250703440|BLIC81300D|BLMM81301E|Sec. I° - Don Luigi Orione|Sec. I° - Don Luigi Orione||No|45.920040|11.931440|Adeguamento|Concluso||245100,7300|0,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Reggio di Calabria|Reggio di Calabria|080063|Regione|2017-11-10|||Comune di Reggio di Calabria|COMUNE|0800630309||||Sec. I - GEBBIONE-BEVACQUA||No|38.093194|15.644939|Adeguamento|Cantiere aperto|H37E10000150005|0,0000|470000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Brescia|Rezzato|017161|Dipartimento Protezione Civile|2017-07-13|||Comune di Rezzato|COMUNE|0171610585|BSIC87500P|BSEE87503V|REZZATO - TITO SPERI -|Primaria - Tito Speri||No|45.512995|10.315207|Adeguamento|Concluso||0,0000|180000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Brescia|Rezzato|017161|Dipartimento Protezione Civile|2017-07-13|||Comune di Rezzato|COMUNE|0171610595|BSIC87500P|BSAA87501G|REZZATO `TOMMASO ALBERTI`|Infanzia - Tommaso Alberti||No|45.513287|10.315108|Adeguamento|Concluso||0,0000|352500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Rimini|Riccione|099013|Dipartimento Protezione Civile|2017-07-13|||Comune di Riccione|COMUNE||RNIC81300X|RNMM813011|Sec. I - Fratelli Cervi|Sec. I - Fratelli Cervi||No|43.992065|12.651331|Adeguamento|Concluso||0,0000|1161272,5800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Frosinone|Ripi|060058|Dipartimento Protezione Civile|2017-07-13|||Comune di Ripi|COMUNE||FRIC81100G|FRMM81101L|S.M. "T. GALLONI" RIPI|Sec. I - T. Galloni||No|41.609714|13.423076|Adeguamento|In approvazione||0,0000|760000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Reggio di Calabria|Rosarno|080069|Dipartimento Protezione Civile|2017-11-15|||Comune di Rosarno|COMUNE|0800690532|RCIC825005|RCEE825039|ROSARNO MARVASI|Primaria - MARVASI||No|38.489641|15.973107|Adeguamento|Cantiere aperto|D93J14000010001|0,0000|582930,3800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Cosenza|Roseto Capo Spulico|078107|Regione|2017-11-15|2011-04-26|2012-12-27|Comune di Roseto Capo Spulico|COMUNE|0781070462|CSIC85200V|CSEE852099|Primaria - ROSETO CAPO SPULICO|Primaria - ROSETO CAPO SPULICO||No|39.98725|16.602429|Adeguamento|Concluso|H76E10000770002|0,0000|150000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Cosenza|San Giorgio Albanese|078118|Regione|2017-11-15|2011-03-07|2012-01-23|Comune di San Giorgio Albanese|COMUNE|0781180182|CSIC83200N|CSAA83203L|S.GIORGIO ALB.- CENTRO|S.GIORGIO ALB.- CENTRO||No|39.581780|16.452534|Adeguamento|Concluso|I93G10000030002|0,0000|313242,9900
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Valdobbiadene|026087|Dipartimento Protezione Civile|2017-07-13|||Comune di Valdobbiadene|COMUNE|0260872958|TVIC882008|TVMM882019|SMS E.REATTO VALDOBBIADENE- IC|SMS E.REATTO VALDOBBIADENE- IC||No|45.899473|12.001654|Adeguamento|Concluso||0,0000|254385,8000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Friuli-Venezia Giulia|Udine|San Pietro al Natisone|030103|Dipartimento Protezione Civile|2017-07-13|||Comune di San Pietro al Natisone|COMUNE||UDIC834007|UDMM834018|S.M. BILINGUE|||No|46.126263|13.485431|Adeguamento|Concluso||0,0000|551891,3100
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|San Pietro di Feletto|026073|Dipartimento Protezione Civile|2017-07-13|||Comune di San Pietro di Feletto|COMUNE|0260730748|TVIC86600A|TVEE86606N|F.FABBRI|Primaria - Via Pianale||No|45.897665|12.234545|Adeguamento|Concluso||0,0000|178070,0700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|San Pietro di Feletto|026073|Dipartimento Protezione Civile|2017-07-13|||Comune di San Pietro di Feletto|COMUNE|0260731439|TVIC86600A|TVEE86605L|PAPA LUCIANI|Primaria - Papa Luciani||No|45.912161|12.272382|Adeguamento|Concluso||0,0000|178070,0700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Reggio di Calabria|San Roberto|080077|Regione|2017-11-15|||Comune di San Roberto|COMUNE|0800770699|RCIC83400X|RCMM834022|VIA G BUSCETI (SAN ROBERTO)|Sec. I - SAN ROBERTO||No|38.210412|15.738679|Adeguamento|Concluso|G88G11002570002|0,0000|122746,4200
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Puglia|Foggia|San Nicandro Garganico|071049|Dipartimento Protezione Civile|2017-07-13|||Provincia di Foggia|PROVINCIA|0710492182|FGIS007003|FGTD007019|ITC SAN NICANDRO GARGANICO|||Si|41.8274|15.5507|Nuova costruzione|In approvazione||0,0000|1796732,4600
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Messina|Sant`Agata di Militello|083084|Dipartimento Protezione Civile|2017-07-13|||Comune di Sant`Agata di Militello|COMUNE|0830843412|MEIC87900R|MEEE87901V|Primaria - Via Vittorio Veneto|Primaria - Via Vittorio Veneto||No|38.067831|14.635909|Adeguamento|Concluso||0,0000|696850,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Basilicata|Matera|Scanzano Jonico|077031|Regione e Task Force|2017-12-12|||Comune di Scanzano Jonico|COMUNE|0770310177|MTIC81900B|MTEE81901D|VIA DELL`AIA|Primaria - Dell`Aia||No|40.247645|16.699005|Nuova costruzione|Cantiere aperto|B99H10000890006|0,0000|463709,7800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Catanzaro|Sellia Marina|079127|Regione|2017-11-15|2011-03-21|2011-12-19|Comune di Sellia Marina|COMUNE|0791270537|CZIC848003|CZAA848021|SELLIA MARINA -CALABRICATA- I.C|Infanzia - CALABRICATA||No|38.920522|16.750329|Adeguamento|Concluso|D26E10000100001|0,0000|150000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Sernaglia della Battaglia|026080|Dipartimento Protezione Civile|2017-07-13|||Comune di Sernaglia della Battaglia|COMUNE|0260802800|TVIC841002|TVMM841013|Sec. I° - Ippolito Nievo|Sec. I° - Ippolito Nievo||No|45.871883|12.132894|Adeguamento|Concluso||0,0000|178070,0700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Cremona|Soncino|019097|Dipartimento Protezione Civile|2017-07-13|||Comune di Soncino|COMUNE|0190970246|CRIC811005|CRMM811016|"GIOVANNI XXIII" (SONCINO)|Sec. I - Giovanni XXIII||No|45.397727|9.867542|Adeguamento|Concluso||0,0000|656388,0800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Frosinone|Sora|060074|Dipartimento Protezione Civile|2017-07-13|||Comune di Sora|COMUNE||FRIC851002|FREE851014|Primaria - Valleradice|Primaria - Valleradice||No|41.733745|13.630889|Adeguamento|Concluso||0,0000|562500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Belluno|Sospirolo|025056|Dipartimento Protezione Civile|2017-07-13|||Comune di Sospirolo|COMUNE|0250560731|BLIC83200V|BLAA83202R|SOSPIROLO|Sospirolo||No|46.127362|12.062759|Adeguamento|Concluso||0,0000|68352,5400
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Basilicata|Potenza|Tito|076089|Regione e Task Force|2017-12-12|||Comune di Tito|COMUNE|0760890456|PZIC86300A|PZAA863039|TITO-VIA UMBERTO I E CONVENTO|Infanzia - Tito||No|40.585340|15.675140|Nuova costruzione|Cantiere aperto|G24B1000030006|0,0000|25755,7400
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Napoli|Torre del Greco|063084|Dipartimento Protezione Civile|2017-07-13|||Citt� Metropolitana di Napoli|CITTAMETROPOLITANA||NAPC060003|NAPC060003|L.CL."G.DE BOTTIS"|LC - G.De Bottis  ||No|40.782771|14.375505|Adeguamento|In approvazione||0,0000|952638,8900
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Trapani|Trapani|081021|Dipartimento Protezione Civile|2017-07-13|||Comune di Trapani|COMUNE|0810213222|TPIC84000Q|TPEE84002V|COLLODI - XITTA|Primaria - Carlo Collodi||No|38.017358|12.543355|Adeguamento|Concluso||0,0000|200000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Vibo Valentia|Tropea|102044|Regione|2017-11-15|2013-06-17|2013-10-29|Comune di Tropea|COMUNE|1020440412|VVIC82200D|VVAA82210R|TROPEA CENTRO / C.DA ANNUNZIATA|Infanzia - CONTRADA ANNUNZIATA||No|38.67241|15.891759|Adeguamento|Concluso|F11E14000560001|0,0000|280000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Caserta|Vairano Patenora|061095|Dipartimento Protezione Civile|2017-07-13|||Comune di Vairano Patenora|COMUNE|0610950551|CEIC8A600L|CEMM8A601N|"G.GARIBALDI"  VAIRANO PATENORA|Sec. I - G.Garibladi   ||No|41.333141|14.128580|Adeguamento|Cantiere aperto||0,0000|729497,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Basilicata|Potenza|Palazzo San Gervasio|076057|Regione e Task Force|2017-12-12|||Provincia di Potenza|PROVINCIA|0760570510|PZIS02600G|PZTD02601T|ITC - C. D`Errico|||No|40.933062|15.972337|Adeguamento strutturale ed antisismico - Decreto MIUR 23/12/2015|In approvazione|H61E16000470001|0,0000|736000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Roma|Agosta|058002|Dipartimento Protezione Civile|2017-07-13|||Agosta|COMUNE|0580021292|RMIC8DZ00R|RMMM8DZ02V|AGOSTA|||No|41.981085|13.034250|Adeguamento|Start||0,0000|1575000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Cosenza|Aiello Calabro|078004|Regione|2017-11-10|||Aiello Calabro|COMUNE|0780040787|CSIC81800B|CSEE81803G|PRIMARIA AIELLO- CENTRO|||No|39.120533|16.165382|Nuova costruzione|Cantiere aperto|D36J15001050002|0,0000|495000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Altivole|026001|Dipartimento Protezione Civile|2017-07-13|||Altivole|COMUNE|||||||Si|45.752057|11.954734|Adeguamento|Cantiere aperto||0,0000|139920,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Marche|Ancona|Arcevia|042003|Dipartimento Protezione Civile|2015-12-03|||Arcevia|COMUNE|0420030038|ANIC80800Q|ANAA80801L|INFANZIA CONCE|||No|43.501983|12.948014|Adeguamento|Start||0,0000|271818,8800
