Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Acquarica del Capo|075001|MISE|2017-09-04|||Comune di Acquarica del Capo|COMUNE|0750010448|LEIC8AN008|LEMM8AN019|ACQUARICA DEL CAPO G. GIANNUZZI|SEC I° G. GIANNUZZI||No|39.903276|18.2507|Produzione di energia da FER- Geotermico|Concluso||81859,0000|81859,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Melpignano|075045|MISE|2015-07-10|||Comune di Melpignano|COMUNE|0750451266|LEIC81900G|LEMM81902N|ORIOLO E CECCATO|Sec. I - Oriolo e Ceccato||No|40.153105|18.292188|Produzione di energia da FER- Geotermico a bassa entalpia|Cantiere aperto||0,0000|361800,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Melpignano|075045|MISE|2015-07-10|||Comune di Melpignano|COMUNE|0750450322|LEIC81900G|LEAA81902D|Infanzia - Via Piave|Infanzia - Via Piave||No|40.154671|18.292724|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Salve|075066|MISE|2015-07-10|||Comune di Salve|COMUNE|0750660540|LEIC803002|LEMM803013|SEC I° D. ALIGHIERI|||Si|39.861712|18.301560|Produzione di energia da FER- Fotovoltaico|Cantiere aperto|C34E14001300006|0,0000|512000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Specchia|075077|MISE|2015-07-10|||Comune di Specchia|COMUNE|0750770413|LEIC80400T|LEEE804032|COL.DE GIOVANNI|||No|39.938114|18.298234|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto|D54H14001240001|0,0000|1000000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Miggiano|075046|MISE|2015-07-10|||Citta` di Miggiano|COMUNE|0750460329|LEIC83500D|LEEE83501G|VIA G. MAZZINI|PRIMARIA VIA G. MAZZINI||No|39.960837|18.309982|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|574355,3400
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Miggiano|075046|MISE|2015-07-10|||Comune di Miggiano|COMUNE|0750460512|LEIC83500D|LEMM83501E|SEC I° D. RAO|||No|39.966834|18.306752|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto|E11E14000650007|0,0000|1015230,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Cursi|075025|MISE|2015-07-10|||Comune di Cursi|COMUNE|0750250483|LEIC81200R|LEMM81201T|SEC I° E. DE AMICIS|||No|40.149185|18.318554|Produzione di energia da FER- Rete di Teleriscaldamento geotermico|Cantiere aperto|E74E11000800007|0,0000|1038744,6500
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Botrugno|075009|MISE|2015-07-10|||BOTRUGNO|COMUNE|0750091223|LEIC8AH00Q|LEMM8AH02T|SC. SEC.RIA 1 GRADO BOTRUGNO|Sec. I - Botrugno||No|40.064188|18.319273|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Botrugno|075009|MISE|2015-07-10|||BOTRUGNO|COMUNE|0750090147|LEIC8AH00Q|LEEE8AH02V|SCUOLA PRIMARIA BOTRUGNO|Primaria - Botrugno||No|40.062279|18.320770|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Montesano Salentino|075049|MISE|2015-07-10|||Comune di Montesano Salentino|COMUNE|0750490513|LEIC83500D|LEMM83502G|SEC I° MONTESANO SALENTINO|PRIMARIA VIA RISORGIMENTO||No|39.975653|18.324747|Produzione di energia da FER- Geotermico a bassa entalpia|Cantiere aperto|I45F11000250006|0,0000|685800,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|San Cassiano|075095|MISE|2015-07-10|||SAN CASSIANO|COMUNE|0750950148|LEIC8AH00Q|LEMM8AH04X|SC. SEC.RIA 1 GRADO S CASSIANO|Sec. I - San Cassiano||No|40.055992|18.336445|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Muro Leccese|075051|MISE|2015-07-10|||Comune di Muro Leccese|COMUNE|0750510518|LEIC81300L|LEMM81301N|SEC I° T. SCHIPA|||No|40.10237|18.34180|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|991800,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Sanarica|075067|MISE|2015-07-10|||Comune di Sanarica|COMUNE|0750671111|LEIC81300L|LEAA81304L|INFANZIA SANARICA|INFANZIA SANARICA||No|40.086547|18.348815|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Andrano|075005|MISE|2015-07-10|||Comune di Andrano|COMUNE|0750050119|LEIC8AP00X|LEAA8AP03V|INFANZIA VIA DELEDDA - CASTIGLIONE|INFANZIA VIA DELEDDA - CASTIGLIONE||No|39.980770|18.348978|Produzione di energia da FER- Geotermico a bassa entalpia|Cantiere aperto|I55F11000180007|0,0000|326000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Tiggiano|075086|MISE|2015-07-10|||Comune di Tiggiano|COMUNE|0750860482|LEIC881007|LEMM881029|DON L. MILANI   TIGGIANO|||No|39.902807|18.368304|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto|B54E13000730001|0,0000|860000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Gagliano del Capo|075028|MISE|2015-07-10|||Comune di Gagliano del Capo|COMUNE|0750280297|LEIC824003|LEEE824015|FRATELLI CIARDO|PRIMARIA FRATELLI CIARDO||No|39.84463|18.367676|Produzione di energia da FER- Geotermico a bassa entalpia|Cantiere aperto||0,0000|341000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Corsano|075024|MISE|2015-07-10|||Comune di Corsano|COMUNE|0750240481|LEIC881007|LEMM881018|SEC I° A. MANZONI|SEC I° A. MANZONI||No|39.890556|18.3702|Produzione di energia da FER- Geotermico|Concluso|D64E11000090001|0,0000|302400,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Trabia|082073|MISE|2015-07-10|||Comune di Trabia|COMUNE|0820732636|PAIC888009|PAMM88801A|TRABIA-GIOVANNI XXIII|Sec. I - Giovanni XXIII||No|37.991683|13.658719|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|147445,9600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Palmariggi|075058|MISE|2015-07-10|||Comune di Palmariggi|COMUNE|0750581264|LEIC81300L|LEMM81304R|SEC I° PALMARIGGI|SEC I° PALMARIGGI||No|40.133292|18.377724|Produzione di energia da FER- Geotermico|Concluso|E46G10000140007|0,0000|201500,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Minervino di Lecce|075047|MISE|2015-07-10|||Comune di Minervino di Lecce|COMUNE|0750470514|LEIC836009|LEMM83601A|SEC I° G. MACCHI|SEC I° G. MACCHI||No|40.092652|18.42098|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Minervino di Lecce|075047|MISE|2015-07-10|||Comune di Minervino di Lecce|COMUNE|0750470333|LEIC836009|LEEE83601B|VIA E. DE AMICIS|PRIMARIA VIA E. DE AMICIS||No|40.088909|18.422672|Efficientamento energetico dell`edificio e degli impianti|Concluso||0,0000|1354703,3600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Minervino di Lecce|075047|MISE|2015-07-10|||Comune di Minervino di Lecce|COMUNE|0750470333|LEIC836009|LEEE83601B|VIA E. DE AMICIS|PRIMARIA VIA E. DE AMICIS||No|40.088926|18.422640|Produzione di energia da FER- Geotermia|Concluso||0,0000|240000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Giurdignano|075033|MISE|2015-07-10|||Comune di Giurdignano|COMUNE|0750330368|LEIC84300C|LEMM84302E|SEC I° G. MACCHI|SEC I° G. MACCHI||No|40.120443|18.428825|Produzione di energia da FER- Geotermico|Concluso||0,0000|201600,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Lecce|Santa Cesarea Terme|075072|MISE|2015-07-10|||Comune di S. Cesarea Terme|COMUNE|0750720337|LEIC836009|LEMM83602B|SEC I° S. QUASIMODO|SEC I° S. QUASIMODO||No|40.0622|18.4415|Efficientamento energetico dell`edificio e degli impianti|Concluso||0,0000|489523,4000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Trapani|Petrosino|081024|MISE|2015-07-10|||Provincia di Trapani|PROVINCIA|0810242548|TPIS01400B|TPTL01402L|SEZ. STACC. I.T.G.  PETROSINO|ITG - Petrosino||No|37.726865|12.502744|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|768000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Trapani|Gibellina|081010|MISE|2015-07-10|||Comune di Gibellina|COMUNE|0810104145|TPIC829001|TPMM829023|SC. MEDIA "PAPA.GIOVANNI XXIII"|Sec. I - Giovanni XXIII||No|37.811837|12.874612|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|546059,6500
