Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Trieste|Trieste|032006|MIUR|2017-10-02|||TRIESTE|COMUNE|||||||Si|45.654471|13.784659|Adeguamento Antincendio|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Gorizia|San Canzian d`Isonzo|031018|MIUR|2017-10-02|||SAN CANZIAN D`ISONZO|COMUNE|||||||Si|45.797690|13.464356|Manutenzione Straordinaria|Start||0,0000|299985,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Udine|Moggio Udinese|030059|MIUR|2017-10-02|||MOGGIO UDINESE|COMUNE|||||||Si|46.412497|13.200551|Nuova Costruzione|Start||0,0000|570000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Udine|Bagnaria Arsa|030008|MIUR|2017-10-02|||BAGNARIA ARSA|COMUNE|||||||Si|45.883612|13.284665|Efficientamento Energetico|Start||0,0000|280000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Udine|Pavia di Udine|030074|MIUR|2017-10-02|||PAVIA DI UDINE|COMUNE|||||||Si|45.995711|13.303362|Adeguamento Sismico|Start||0,0000|380000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Udine|Tavagnacco|030118|MIUR|2017-10-02|||TAVAGNACCO|COMUNE|||||||Si|46.125886|13.215134|Efficientamento Energetico|Start||0,0000|608850,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Gorizia|Gorizia|031007|MIUR|2017-10-02|||GORIZIA|PROVINCIA|||||||Si|45.936529|13.620481|Manutenzione Straordinaria|Start||0,0000|250000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Gorizia|Gorizia|031007|MIUR|2017-10-02|||GORIZIA|PROVINCIA|||||||Si|45.944722|13.612241|Manutenzione Straordinaria|Start||0,0000|690000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Udine|Paluzza|030071|MIUR|2017-10-02|||PALUZZA|COMUNE|||||||Si|46.531719|13.016509|Manutenzione Straordinaria|Start||0,0000|190000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Friuli-Venezia Giulia|Pordenone|San Vito al Tagliamento|093041|MIUR|2017-10-02|||SAN VITO AL TAGLIAMENTO|COMUNE|||||||Si|45.917814|12.857542|Efficientamento Energetico|Start||0,0000|670639,9800
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Latina|Ponza|059018|MIUR|2017-10-02|||PONZA|COMUNE|0590180095|LTIC826001|LTEE826013|G.MARCONI (CAPOLUOGO)|||No|40.899723|12.958892|Non indicato|Start||0,0000|747703,4100
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Frosinone|Serrone|060071|MIUR|2017-10-02|||SERRONE|COMUNE|0600710385|FRIC806004|FREE806016|SERRONE LA FORMA|||No|41.835124|13.095606|Non indicato|Start||0,0000|762552,1200
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Frosinone|Fontechiari|060037|MIUR|2017-10-02|||FONTECHIARI|COMUNE|0600370309|FRIC81700E|FREE81706T|FONTECHIARI CAPOLUOGO|||No|41.669331|13.674581|Non indicato|Start||0,0000|511892,0600
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Montelibretti|058063|MIUR|2017-10-02|||MONTELIBRETTI|COMUNE|0580631420|RMIC8AW00A|RMMM8AW01B|C.PETROCCHI - MONTELIBRETTI -|||No|42.138014|12.734547|Non indicato|Start||0,0000|1060837,3600
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Gallicano nel Lazio|058040|MIUR|2017-10-02|||GALLICANO NEL LAZIO|COMUNE|0580400894|RMIC8AB006|RMAA8AB013|Infanzia - Suor Giovanna Romano|||No|41.86849|12.825984|Non indicato|Start||0,0000|1182548,9900
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Carpineto Romano|058020|MIUR|2017-10-02|||CARPINETO ROMANO|COMUNE|0580201182|RMIC80100Q|RMMM80101R|LEONE XIII CARPINETO ROMANO|||No|41.604655|13.083471|Non indicato|Start||0,0000|88986,1800
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Rieti|Poggio Moiano|057054|MIUR|2017-10-02|||POGGIO MOIANO|COMUNE|0570540061|RIIC81700P|RIEE81701R|SCUOLA ELEMENTARE "L. DA VINCI"|||No|42.203971|12.877859|Non indicato|Start||0,0000|184467,3500
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Frosinone|Pastena|060047|MIUR|2017-10-02|||PASTENA|COMUNE|0600470200|FRIC814003|FREE814059|PASTENA CAPOLUOGO|||No|41.468423|13.490430|Non indicato|Start||0,0000|246270,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Frosinone|Broccostella|060015|MIUR|2017-10-02|||BROCCOSTELLA|COMUNE|0600150516|FRIC81700E|FRMM81701G|SCUOLA MEDIA BROCCOSTELLA|||No|41.702811|13.639045|Non indicato|Start||0,0000|277565,6800
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Frosinone|Arnara|060009|MIUR|2017-10-02|||ARNARA|COMUNE||FRIC842007|FRMM842029|Sec. I - Arnara|||Si|41.583552|13.388359|Non indicato|Start||0,0000|293072,8000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Rignano Flaminio|058082|MIUR|2017-10-02|||RIGNANO FLAMINIO|COMUNE|0580823355|RMIC877001|RMAA87701T|Infanzia - Rignano Flaminio|||No|42.206764|12.482391|Non indicato|Start||0,0000|438979,8900
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Frosinone|Vico nel Lazio|060087|MIUR|2017-10-02|||VICO NEL LAZIO|COMUNE|0600870488|FRIC80400C|FRMM80401D|S.M. VICO NEL LAZIO|||No|41.777220|13.339971|Non indicato|Start||0,0000|513611,6100
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Latina|Fondi|059007|MIUR|2017-10-02|||FONDI|COMUNE|0590070324|LTIC85200D|LTEE85201G|DOMENICO PURIFICATO|||No|41.362627|13.419818|Non indicato|Start||0,0000|522480,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Latina|Maenza|059013|MIUR|2017-10-02|||MAENZA|COMUNE|0590130344|LTIC80800B|LTMM80802D|LEONE XIII|||No|41.522080|13.184298|Non indicato|Start||0,0000|575425,4300
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Roma|058091|MIUR|2017-10-02|||ROMA|CITTAMETROPOLITANA|0580911327|RMIS063007|RMPC06301E|LUCIO ANNEO SENECA|||No|41.904543|12.433693|Non indicato|Start||0,0000|600000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Latina|Sonnino|059029|MIUR|2017-10-02|||SONNINO|COMUNE|0590290660|LTIC80100L|LTEE80104T|MADONNELLE|||No|41.398211|13.200605|Non indicato|Start||0,0000|630783,1200
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Rieti|Cantalupo in Sabina|057010|MIUR|2017-10-02|||CANTALUPO IN SABINA|COMUNE|0570100125|RIIC80900Q|RIEE809041|CASSIO SGRIGNANI|||No|42.306165|12.648527|Non indicato|Start||0,0000|637083,4600
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Monte Porzio Catone|058064|MIUR|2017-10-02|||MONTE PORZIO CATONE|COMUNE|||||||Si|41.816496|12.716132|Non indicato|Start||0,0000|654626,8400
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Velletri|058111|MIUR|2017-10-02|||VELLETRI|CITTAMETROPOLITANA|0581111567|RMIS05200R|RMTD052013|IST. TECNICO ECON. AMM. FIN. MARKETING|||No|41.687334|12.775171|Non indicato|Start||0,0000|680000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Roma|058091|MIUR|2017-10-02|||ROMA|CITTAMETROPOLITANA|||||||Si|41.901984|12.500308|Non indicato|Start||0,0000|700000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Viterbo|Tarquinia|056050|MIUR|2017-10-02|||TARQUINIA|COMUNE|||||||Si|42.251766|11.757652|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Viterbo|Ronciglione|056045|MIUR|2017-10-02|||RONCIGLIONE|COMUNE|0560450743|VTIC81000L|VTEE81001P|MARIANGELA VIRGILI|||No|42.286747|12.213373|Non indicato|Start||0,0000|858356,1800
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Rieti|Montopoli di Sabina|057044|MIUR|2017-10-02|||MONTOPOLI DI SABINA|COMUNE|||||||Si|42.243726|12.694008|Non indicato|Start||0,0000|889311,9700
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Rieti|Poggio Mirteto|057053|MIUR|2017-10-02|||POGGIO MIRTETO|COMUNE|0570530057|RIIC82500N|RIEE82503T|SCUOLA PRIMARIA "VOLPICELLI"|||No|42.265152|12.687345|Non indicato|Start||0,0000|1044000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Latina|Monte San Biagio|059015|MIUR|2017-10-02|||MONTE SAN BIAGIO|COMUNE|0590150335|LTIC81900T|LTMM81901V|GIOVANNI XXIII|||No|41.347556|13.346574|Non indicato|Start||0,0000|1157972,7900
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Rieti|Leonessa|057033|MIUR|2017-10-02|||LEONESSA|COMUNE|||||||Si|42.566001|12.962221|Non indicato|Start||0,0000|1196337,8100
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Roma|Fonte Nuova|058122|MIUR|2017-10-02|||FONTE NUOVA|COMUNE|||||||Si|41.999549|12.628619|Non indicato|Start||0,0000|1200000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Viterbo|Castel Sant`Elia|056017|MIUR|2017-10-02|||CASTEL S. ELIA|COMUNE|0560170182|VTIC81400X|VTMM814022|SC.SECONDARIA I CASTEL S. ELIA|||No|42.249266|12.368112|Non indicato|Start||0,0000|220000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Frosinone|Fontana Liri|060036|MIUR|2017-10-02|||FONTANA LIRI|COMUNE|0600360479|FRIC82900R|FRMM82902V|SEZ. STACCATA FONTANA LIRI|||No|41.607082|13.552532|Non indicato|Start||0,0000|298134,5500
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lazio|Rieti|Stimigliano|057066|MIUR|2017-10-02|||STIMIGLIANO|COMUNE|0570660042|RIIC80800X|RIEE808045|C. COLLODI|||No|42.300515|12.564612|Non indicato|Start||0,0000|481443,8400
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Brescia|Sirmione|017179|MIUR|2017-10-02|||SIRMIONE|COMUNE|||||||Si|45.497833|10.604027|Non indicato|Start||0,0000|5000000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Brescia|Capriano del Colle|017037|MIUR|2017-10-02|||CAPRIANO DEL COLLE|COMUNE|0170371022|BSIC89000R|BSEE89002X|CAPRIANO DEL COLLE CAP.|||No|45.453619|10.132474|Non indicato|Start||0,0000|385000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Brescia|Montichiari|017113|MIUR|2017-10-02|||MONTICHIARI|COMUNE|0171130095|BSIC8AN003|BSEE8AN026|MONTICHIARI FRAZ. "S.ANTONIO"|||No|45.400083|10.357247|Non indicato|Start||0,0000|1530000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Bergamo|Martinengo|016133|MIUR|2017-10-02|||MARTINENGO|COMUNE|0161330286|BGIC859008|BGEE85902B|SCUOLA PRIMARIA CAP|||No|45.569154|9.772553|Non indicato|Start||0,0000|716000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Bergamo|Cerete|016071|MIUR|2017-10-02|||CERETE|COMUNE|0160710335|BGIC868003|BGEE868048|CERETE - PRIMARIA|||No|45.861611|9.992194|Non indicato|Start||0,0000|1650932,5900
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Mantova|Canneto sull`Oglio|020008|MIUR|2017-10-02|||CANNETO SULL`OGLIO|COMUNE|0200080259|MNIC80100Q|MNEE80102V|CANNETO SULL` OGLIO|||No|45.153865|10.382381|Non indicato|Start||0,0000|1776000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Milano|Motta Visconti|015151|MIUR|2017-10-02|||MOTTA VISCONTI|COMUNE||MIIC872009|MIEE87201B|Primaria - Ada Negri|||No|45.293486|8.995871|Non indicato|Start||0,0000|4000000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Monza e della Brianza|Seveso|108040|MIUR|2017-10-02|||SEVESO|COMUNE|1080400608|MIIC86300E|MIEE86301L|C. COLLODI|||No|45.645923|9.143261|Non indicato|Start||0,0000|2000000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Monza e della Brianza|Seveso|108040|MIUR|2017-10-02|||SEVESO|COMUNE|1080400609|MIIC86100V|MIEE861011|"B.MUNARI" - SEVESO|||No|45.644074|9.129706|Non indicato|Start||0,0000|1280000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Bergamo|Castione della Presolana|016064|MIUR|2017-10-02|||CASTIONE DELLA PRESOLANA|COMUNE|0160640580|BGIC868003|BGMM868025|S.M.S. CASTIONE DELLA PRESOLANA|||No|45.910107|10.036673|Non indicato|Start||0,0000|1380000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Sondrio|Mantello|014039|MIUR|2017-10-02|||MANTELLO|COMUNE|0140390001|SOIC81200L|SOEE81203R|MANTELLO|||No|46.152062|9.487506|Non indicato|Start||0,0000|240000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Brescia|Palazzolo sull`Oglio|017133|MIUR|2017-10-02|||PALAZZOLO SULL`OGLIO|COMUNE|0171330582|BSIC8AM007|BSMM8AM018|SEC. DI I GRADO "E. FERMI"|||No|45.597596|9.887385|Non indicato|Start||0,0000|950000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Cremona|Dovera|019041|MIUR|2017-12-04|||DOVERA|COMUNE|0190410253|CRIC817004|CRMM817026|Sec. I - Guglielmo Marconi|||No|45.363358|9.543411|Non indicato|Start||3500000,0000|2800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Como|Olgiate Comasco|013165|MIUR|2017-10-02|||OLGIATE COMASCO|COMUNE|0131650503|COIC80700A|COMM80701B|SCUOLA SEC. I GRADO  BUONARROTI|||No|45.785148|8.968156|Non indicato|Start||0,0000|802286,1500
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Mantova|Casalmoro|020010|MIUR|2017-10-02|||CASALMORO|COMUNE|0200100132|MNIC80000X|MNEE800012|CASALMORO|||No|45.260309|10.411127|Non indicato|Start||0,0000|277480,5600
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Bergamo|Mapello|016132|MIUR|2017-10-02|||MAPELLO|COMUNE|||||||Si|45.708984|9.547427|Non indicato|Start||0,0000|2179988,9800
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Mantova|Mantova|020030|MIUR|2017-10-02|||MANTOVA|PROVINCIA||MNST01000A|MNST01000A||||No|45.154579|10.783659|Non indicato|Start||0,0000|400000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Bergamo|Bergamo|016024|MIUR|2017-10-02|||BERGAMO|PROVINCIA|0160240682|BGIS03200C|BGTF032011|ITI - Giulio Natta|||No|45.688512|9.683488|Non indicato|Start||0,0000|175000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Cremona|Cremona|019036|MIUR|2017-10-02|||CREMONA|PROVINCIA|0190360266|CRIS00200E|CRTA00201A|ITA - Stanga|||No|45.143622|9.989659|Non indicato|Start||0,0000|400000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Cremona|Cremona|019036|MIUR|2017-10-02|||CREMONA|PROVINCIA|||||||Si|45.135583|10.023279|Non indicato|Start||0,0000|1700000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Milano|Milano|015146|MIUR|2017-10-02|||MILANO|CITTAMETROPOLITANA|0151461630|MITF070009|MITF070009|ITI - Feltrinelli|||No|45.448422|9.183348|Non indicato|Start||0,0000|1200000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Mantova|Castiglione delle Stiviere|020017|MIUR|2017-10-02|||CASTIGLIONE DELLE STIVIERE|PROVINCIA|0200170320|MNIS00300G|MNTD00301T|ITC CASTIGLIONE STIV.|||No|45.397594|10.480549|Non indicato|Start||0,0000|550000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Mantova|Mantova|020030|MIUR|2017-10-02|||MANTOVA|PROVINCIA|||||||Si|45.156350|10.791549|Non indicato|Start||0,0000|300000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Cremona|Crema|019035|MIUR|2017-10-02|||CREMA|PROVINCIA|0190350285|CRIS009009|CRTF00901T|ITI - Galileo Galilei|||No|45.355340|9.683164|Non indicato|Start||0,0000|250000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Como|Mariano Comense|013143|MIUR|2017-10-02|||MARIANO COMENSE|PROVINCIA|0131430567|COIS00200B|COTD00201N|I.T.C.S. JEAN MONNET|||No|45.687129|9.179802|Non indicato|Start||0,0000|250000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Como|Como|013075|MIUR|2017-10-02|||COMO|PROVINCIA|0130750551|COTD01000G|COTD01000G|CAIO PLINIO SECONDO|||No|45.803311|9.087786|Non indicato|Start||0,0000|250000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Lombardia|Monza e della Brianza|Vimercate|108050|MIUR|2017-10-02|||VIMERCATE|PROVINCIA|||||||Si|45.615799|9.385185|Non indicato|Start||0,0000|3514229,4200
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Ascoli Piceno|Acquaviva Picena|044002|MIUR|2017-10-02|||Acquaviva Picena|COMUNE|0440020208|APIC80800A|APMM80801B|ACQUAVIVA P."DE CAROLIS"(I.S.C)|||No|42.944749|13.817411|Non indicato|Start||0,0000|932153,3000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Macerata|Apiro|043002|MIUR|2017-10-02|||Apiro|COMUNE|0430020846|MCIC805002|MCAA80501V|FRANCESCO SCOCCIANTI|||No|43.388942|13.127123|Non indicato|Start||0,0000|1000000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Pesaro e Urbino|Cantiano|041008|MIUR|2017-10-02|||Cantiano|COMUNE|0410080147|PSIC83500A|PSEE83503E|CAGLI - CANTIANO|||No|43.472519|12.630498|Non indicato|Start||0,0000|190254,4900
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Macerata|Cingoli|043012|MIUR|2017-10-02|||Cingoli|COMUNE|0430120486|MCIC811009|MCEE81101B|PAOLO BORSELLINO|||No|43.343888|13.270833|Non indicato|Start||0,0000|295000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Pesaro e Urbino|Lunano|041022|MIUR|2017-10-02|||Lunano|COMUNE|0410220028|PSIC815005|PSAA815034|INFANZIA LUNANO|||No|43.732984|12.444093|Non indicato|Start||0,0000|540000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Fermo|Montefalcone Appennino|109014|MIUR|2017-10-02|||Montefalcone appennino|COMUNE|1090140020|APIC81300T|APMM81301V|MONTEFALCONE APPENNINO|||No|42.989773|13.456761|Non indicato|Start||0,0000|580000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Pesaro e Urbino|Peglio|041041|MIUR|2017-10-02|||Peglio|COMUNE|0410410107|PSIC82600G|PSEE82602P|URBANIA - PEGLIO|||No|43.696351|12.497203|Non indicato|Start||0,0000|770000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Fermo|Ponzano di Fermo|109032|MIUR|2017-10-02|||Ponzano di Fermo|COMUNE|1090320080|APIC82700Q|APEE827052|PONZANO DI FERMO EE|||No|43.104506|13.660916|Non indicato|Start||0,0000|150000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Fermo|Porto San Giorgio|109033|MIUR|2017-10-02|||Porto San Giorgio|COMUNE|||||||Si|43.184395|13.795430|Non indicato|Start||0,0000|965100,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Pesaro e Urbino|Terre Roveresche|041070|MIUR|2017-10-02|||TERRE ROVERESCHE|COMUNE|0410700119|PSIC831003|PSMM831025|S.GIORGIO DI PESARO|||No|43.717208|12.977053|Non indicato|Start||0,0000|855280,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Fermo|Montegranaro|109018|MIUR|2017-10-02|||Montegranaro|COMUNE|1090180053|APIC824008|APEE82403C|PRIMARIA SANTA MARIA|||No|43.227759|13.619016|Non indicato|Start||0,0000|580000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Marche|Fermo|Francavilla d`Ete|109007|MIUR|2017-10-02|||Francavilla d`Ete|COMUNE|1090070534|APIC82600X|APAA82604X|FRANCAVILLA D`ETE|||No|43.190556|13.541667|Non indicato|Start||0,0000|215000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Molise|Campobasso|Lupara|070034|MIUR|2017-10-02|||LUPARA|COMUNE|0700340001|CBIC807002|CBEE807047|LUPARA CAP.|||No|41.761964|14.733263|Non indicato|Start||0,0000|112000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Molise|Campobasso|Termoli|070078|MIUR|2017-10-02|||TERMOLI|PROVINCIA|0700780251|CBIS023004|CBTF02301L|ITI - Ettore Majorana  |||No|41.995494|14.972954|Non indicato|Start||0,0000|520000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Molise|Campobasso|Campobasso|070006|MIUR|2017-10-02|||PROVINCIA DI CAMPOBASSO|PROVINCIA|0700060244|CBIS02100C|CBTD02101P|ITC - Leopoldo Pilla   |||No|41.558869|14.662154|Non indicato|Start||0,0000|880000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Molise|Campobasso|Termoli|070078|MIUR|2017-10-02|||TERMOLI|PROVINCIA|0700780241|CBIS01800L|CBTD01801V|ITCG - Giovanni  Boccardi |||No|41.998167|14.990618|Non indicato|Start||0,0000|122854,8500
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Cartosio|006036|MIUR|2017-10-02|||CARTOSIO|COMUNE|0060360001|ALIC810005|ALEE81005B|"L. DA VINCI" - CARTOSIO|||No|44.591181|8.418595|Ristrutturazione|Start||0,0000|178374,4400
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Novara|Maggiora|003088|MIUR|2017-10-02|||MAGGIORA|COMUNE|0030880001|NOEE01500Q|NOAA01507T|MAGGIORA|||Si|45.690595|8.421055|Ristrutturazione|Start||0,0000|470000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Francavilla Bisio|006070|MIUR|2017-10-02|||FRANCAVILLA BISIO|COMUNE|0060700001|ALIC80600D|ALEE80608V|SC. PRIMARIA  FRANCAVILLA BISIO|||Si|44.735697|8.731408|Manutenzione Straordinaria|Start||0,0000|35776,6400
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Carbonara Scrivia|006030|MIUR|2017-10-02|||CARBONARA SCRIVIA|COMUNE|0060300002|ALIC83400N|ALAA83403L|MANONELLAMANO|||No|44.849299|8.866685|Ampliamento|Start||0,0000|300000,0000
