Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Varese|Varese|012133|MIUR|2017-03-30|2015-03-31|2015-05-22|VARESE|COMUNE|||VAMM87401X|DANTE ALIGHIERI - VARESE -|DANTE ALIGHIERI - VARESE -||Si|45.8206|8.82506|Adeguamento normativo|Concluso|B31H13001130005|156500,0000|124800,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Albese con Cassano|013004|MIUR|2017-03-30|2015-05-08|2015-06-04|ALBESE CON CASSANO|COMUNE|0130040260||COMM817023|S.M.S. ALBESE CON CASSANO|S.M.S. ALBESE CON CASSANO||Si|45.7936|9.16899|Manutenzione Straordinaria|Concluso|F24H14000490005|31117,8300|26905,4800
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Alserio|013006|MIUR|2017-03-30|2017-07-17|2017-08-05|ALSERIO|COMUNE|0130060539||COEE841021|ALDO MORO|ALDO MORO||No|45.781851|9.200074|Manutenzione Straordinaria|Start|C44H13000170005|21142,4600|17304,6400
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Alserio|013006|MIUR|2017-03-30|2017-07-03|2017-07-22|ALSERIO|COMUNE|0130060261||COAA84102Q|SACRA FAMIGLIA|SACRA FAMIGLIA||No|45.782264|9.200503|Manutenzione Straordinaria|Start|C44H14000870005|41754,3100|34179,7600
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Alzate Brianza|013007|MIUR|2017-03-30|2015-06-22|2015-07-31|ALZATE BRIANZA|COMUNE|0130070438||COMM84102X|SMS "L.V.RUFO"|SMS "L.V.RUFO"||Si|45.7695|9.18246|Adeguamento normativo|Concluso|H54H14000260005|96256,0000|77200,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Bulgarograsso|013034|MIUR|2017-03-30|2014-08-04|2014-09-06|BULGAROGRASSO|COMUNE|0130340193||COEE82702P|Primaria - Bulgarograsso|Primaria - Bulgarograsso||Si|45.7468|9.00955|Manutenzione Straordinaria|Start|J54H14001260001|98312,1300|87900,8300
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Cadorago|013036|MIUR|2017-03-30|2015-05-25|2015-08-31|CADORAGO|COMUNE|0130360192||COEE83003G|Primaria - Caslino al Piano|Primaria - Caslino al Piano||Si|45.7246|9.03833|Adeguamento normativo|Concluso|H72F14000210005|410000,0000|324295,5600
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Campione d`Italia|013040|MIUR|2017-03-30|2015-04-01|2015-07-31|CAMPIONE D`ITALIA|COMUNE|0130400136||COMM84802P|Sec. I - Maestri Campionesi|Sec. I - Maestri Campionesi||Si|45.9743|8.96916|Efficientamento energetico|Concluso|J26J13000270002|178192,5000|157200,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Canzo|013042|MIUR|2017-03-30|2014-07-16|2014-09-12|CANZO|COMUNE|0130420389||COEE803059|Primaria - Guglielmo Marconi|Primaria - Guglielmo Marconi||No|45.848139|9.273667|Manutenzione Straordinaria|Concluso|I49E10003700009|117000,0000|95453,2700
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Capiago Intimiano|013043|MIUR|2017-03-30|||CAPIAGO INTIMIANO|COMUNE|0130430597||COEE811014|Primaria - Gianni Rodari|Primaria - Gianni Rodari||No|45.764554|9.131307|Adeguamento normativo|Start|D51E13000350001|59702,8200|48789,5900
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Carugo|013048|MIUR|2017-03-30|2015-02-10|2015-08-08|CARUGO|COMUNE|0130480906||COMM853026|"G.SALVADORI" - CARUGO|"G.SALVADORI" - CARUGO||Si|45.7083|9.19571|Efficientamento energetico|Concluso|E16J14001170005|479000,0000|372255,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Cernobbio|013065|MIUR|2017-03-30|2014-07-28|2015-03-27|CERNOBBIO|COMUNE|0130650947||COMM84401A|"DON U.MARMORI" - CERNOBBIO|"DON U.MARMORI" - CERNOBBIO||Si|45.8404|9.07531|Adeguamento normativo|Concluso|D92J10000100004|322405,8800|214705,8800
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Como|013075|MIUR|2017-03-30|2015-07-08|2015-10-21|COMO|COMUNE|0130750009||COAA81202Q|COMO TRECALLO|COMO TRECALLO||Si|45.8081|9.08518|Efficientamento energetico|Concluso|J14H13000140005|101000,0000|81025,5000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Cucciago|013084|MIUR|2017-03-30|2015-06-10|2015-09-30|CUCCIAGO|COMUNE|0130840601||COMM84203R|S.M.S  CUCCIAGO -"MADRE TERESA"|S.M.S CUCCIAGO -"MADRE TERESA"||Si|45.7405|9.0962|Adeguamento normativo|Concluso|H14H14000770005|80000,0000|69120,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Domaso|013089|MIUR|2017-03-30|2014-09-15|2015-07-31|DOMASO|COMUNE|0130890275||COEE81902Q|DOMASO|DOMASO||Si|46.1507|9.3257|Efficientamento energetico|Start|H64H14001070005|80000,0000|65000,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Erba|013095|MIUR|2017-03-30|2015-06-09|2015-09-30|ERBA|COMUNE|0130950252||COEE85601N|ERBA VIA BATTISTI|ERBA VIA BATTISTI||Si|45.8116|9.22673|Efficientamento energetico|Concluso|F34H14000180005|980000,0000|718971,3000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Figino Serenza|013101|MIUR|2017-03-30|2017-04-13|2017-06-26|FIGINO SERENZA|COMUNE|0131010469||COMM846012|S.M.S. FIGINO SERENZA/NOVEDRATE|S.M.S. FIGINO SERENZA/NOVEDRATE||No|45.708096|9.122890|Adeguamento normativo|Start|C91H13000650005|873975,3400|594155,4300
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Figino Serenza|013101|MIUR|2017-03-30|2016-07-11|2016-12-30|FIGINO SERENZA|COMUNE|0131010229||COEE846046|FIGINO S.|FIGINO S.||No|45.712261|9.128609|Manutenzione Straordinaria|Start|C96D13000600005|268252,4200|172473,6100
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Fino Mornasco|013102|MIUR|2017-03-30|2015-06-09|2015-08-17|FINO MORNASCO|COMUNE|0131020471||COMM83601B|S.M.S."SCALABRINI"-FINO MORNASC|S.M.S."SCALABRINI"-FINO MORNASC||Si|45.7451|9.05244|Adeguamento normativo|Concluso|G14H13000110005|53846,0000|21982,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Gera Lario|013107|MIUR|2017-03-30|2015-01-26|2015-02-13|GERA LARIO|COMUNE|0131070067||COEE81904T|SCUOLA PRIMARIA GERA LARIO|SCUOLA PRIMARIA GERA LARIO||Si|46.1691|9.37038|Efficientamento energetico|Start|F64H13000300008|39700,0000|31317,1500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Locate Varesino|013131|MIUR|2017-03-30|2015-06-01|2015-08-14|LOCATE VARESINO|COMUNE|0131310366||COEE83403V|ALDO MORO|ALDO MORO||No|45.690075|8.928481|Manutenzione Straordinaria|Concluso|C34H14000320005|410000,0000|282014,5500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Lurago d`Erba|013136|MIUR|2017-03-30|2017-05-02|2017-12-10|LURAGO D`ERBA|COMUNE|0131360315||COEE841043|C. PORTA|C. PORTA||No|45.754692|9.217810|Efficientamento energetico|Start|I84H15000440004|885572,5000|686759,8500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Lurago d`Erba|013136|MIUR|2017-03-30|2017-05-02|2017-12-31|LURAGO D`ERBA|COMUNE|0131360485||COMM84101V|S.M.S. "E.FERMI"|S.M.S. "E.FERMI"||Si|45.752|9.22214|Efficientamento energetico|Start|I84H16000090004|997292,8000|821593,2800
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Menaggio|013145|MIUR|2017-03-30|2015-06-10|2015-09-10|MENAGGIO|COMUNE|0131450339||COEE85001P|MENAGGIO|MENAGGIO||No|46.021305|9.238514|Adeguamento normativo|Concluso|G81H13000050005|150000,0000|112200,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Musso|013160|MIUR|2017-03-30|2015-02-13|2015-03-29|MUSSO|COMUNE|0131600248||COMM82003X|SCUOLA MEDIA STATALE DI MUSSO|SCUOLA MEDIA STATALE DI MUSSO||Si|46.1127|9.27652|Adeguamento normativo|Start|I54H14000910001|62515,3000|43757,1500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Orsenigo|013170|MIUR|2017-03-30|2013-11-13|2014-06-10|ORSENIGO|COMUNE|0131700318||COEE816028|ORSENIGO|ORSENIGO||No|45.779507|9.185055|Manutenzione Straordinaria|Start|E64H12000070005|55000,0000|43920,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Porlezza|013189|MIUR|2017-03-30|2015-03-09|2015-09-11|PORLEZZA|COMUNE|0131890508||COMM81501A|S.M.S. "DELLA PORTA" - PORLEZZA|S.M.S. "DELLA PORTA" - PORLEZZA||Si|46.0352|9.1182|Efficientamento energetico|Concluso|I71H13000250009|450000,0000|374464,2900
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Sorico|013216|MIUR|2017-03-30|2015-11-14|2016-12-31|SORICO|COMUNE|0132160070||COAA81906P|SORICO|SORICO||Si|46.1737|9.38325|Adeguamento normativo|Concluso|D77E13000210001|136000,0000|104178,4100
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Turate|013227|MIUR|2017-03-30|2014-12-15|2015-03-15|TURATE|COMUNE|0132270367||COEE82101P|TURATE|TURATE||No|45.660528|9.001609|Manutenzione Straordinaria|Concluso|E94H14000560005|113000,0000|90205,3800
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Valbrona|013229|MIUR|2017-03-30|2014-06-02|2014-12-31|VALBRONA|COMUNE|0132290537||COEE803015|"CARLO SALA" VALBRONA|"CARLO SALA" VALBRONA||Si|45.8776|9.29858|Manutenzione Straordinaria|Start|G21H13000260005|51829,4000|41410,9400
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Valmorea|013232|MIUR|2017-03-30|2015-02-02|2015-05-02|VALMOREA|COMUNE|0132320153||COEE82601T|"BRUNO MUNARI" VALMOREA|"BRUNO MUNARI" VALMOREA||No|45.816750|8.933402|Efficientamento energetico|Start|H57B14000300001|23000,0000|20400,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Valmorea|013232|MIUR|2017-03-30|2014-04-17|2014-12-31|VALMOREA|COMUNE|0132320525||COMM82601R|"GIOVANNI DA MILANO" - VALMOREA|"GIOVANNI DA MILANO" - VALMOREA||No|45.817558|8.934205|Adeguamento normativo|Start|H57E13000270004|44800,0000|37913,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Vertemate con Minoprio|013242|MIUR|2017-03-30|2015-07-01|2015-09-01|VERTEMATE CON MINOPRIO|COMUNE|0132420194||COEE837029|GIOVANNI PAOLO II - VERTEMATE|GIOVANNI PAOLO II - VERTEMATE||Si|45.7245|9.06886|Manutenzione Straordinaria|Start|D64H14000770004|147164,1200|84945,5000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Gravedona ed Uniti|013249|MIUR|2017-03-30|2015-04-06|2015-12-31|GRAVEDONA ED UNITI|COMUNE|||COAA81900C||||Si|46.1485|9.30857|Adeguamento normativo|Concluso|H49D13000160005|414640,0000|343008,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Como|Gravedona ed Uniti|013249|MIUR|2017-03-30|2014-11-14|2015-03-31|GRAVEDONA ED UNITI|COMUNE|0132490001||COMM81901N|S.M.S. "C.LINATI" - GRAVEDONA|S.M.S. "C.LINATI" - GRAVEDONA||No|46.144005|9.302294|Adeguamento normativo|Concluso|F21H13000310002|244800,0000|201288,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Ardenno|014005|MIUR|2017-03-30|2015-06-15|2015-08-28|ARDENNO|COMUNE|0140050015||SOAA815011|ARDENNO CAP.|ARDENNO CAP.||Si|46.1764|9.64451|Manutenzione Straordinaria|Concluso|I51E14001110005|151732,4000|116732,4000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Berbenno di Valtellina|014007|MIUR|2017-03-30|2015-03-31|2015-07-27|BERBENNO DI VALTELLINA|COMUNE|0140072147||SOMM801028|"CIPRIANO VALORSA" BERBENNO|"CIPRIANO VALORSA" BERBENNO||Si|46.1697|9.74637|Adeguamento normativo|Concluso|G73B11000150003|225000,0000|170513,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Bormio|014009|MIUR|2017-03-30|2015-06-07|2015-10-05|SONDRIO|PROVINCIA|0140090200||SORH00203C|ALBERTI|ALBERTI||Si|46.4664|10.3705|Adeguamento normativo|Concluso|C91H13000590001|340000,0000|255865,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Buglio in Monte|014010|MIUR|2017-03-30|2015-06-08|2015-09-30|BUGLIO IN MONTE|COMUNE|0140103140||SOEE815038|BUGLIO IN MONTE-VILLAPINTA|BUGLIO IN MONTE-VILLAPINTA||Si|46.1835|9.67708|Efficientamento energetico|Concluso|J17E13000320005|350000,0000|288000,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Chiavenna|014018|MIUR|2017-03-30|2015-05-25|2015-07-23|CHIAVENNA|COMUNE|0140180001||SOMM80501E|G.BERTACCHI- CHIAVENNA|G.BERTACCHI- CHIAVENNA||No|46.321475|9.405633|Adeguamento normativo|Concluso|H91H13000430002|220000,0000|150000,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Chiavenna|014018|MIUR|2017-03-30|2015-04-13|2015-07-12|CHIAVENNA|COMUNE|0140180085||SOEE80606L|G.SEGANTINI - CHIAVENNA BETTE|G.SEGANTINI - CHIAVENNA BETTE||No|46.319729|9.391554|Efficientamento energetico|Concluso|H91H13000440006|218000,0000|160000,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Chiuro|014020|MIUR|2017-03-30|2014-12-15|2015-05-31|CHIURO|COMUNE|0140200040||SOAA80401E|CHIURO - CASTIONETTO|CHIURO - CASTIONETTO||Si|46.1718|9.99031|Adeguamento normativo|Concluso|B21H13002460001|157000,0000|107433,8100
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Civo|014022|MIUR|2017-03-30|2015-06-10|2015-08-31|CIVO|COMUNE|0140220781||SOEE81403C|SCUOLA PRIMARIA DI CIVO,SERONE|SCUOLA PRIMARIA DI CIVO,SERONE||Si|46.1539|9.56117|Adeguamento normativo|Concluso|J41E13000330006|180000,0000|130933,7000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Colorina|014023|MIUR|2017-03-30|2015-06-22|2015-08-31|COLORINA|COMUNE|0140230001||SOEE80104B|COLORINA|COLORINA||Si|46.1492|9.73566|Adeguamento normativo|Concluso|B51H13000780005|98580,0000|29780,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Cosio Valtellino|014024|MIUR|2017-03-30|2014-07-17|2014-09-14|COSIO VALTELLINO|COMUNE|0140240111||SOEE81101V|DON UGO SANSI -  COSIO REGOLEDO|DON UGO SANSI - COSIO REGOLEDO||No|46.132895|9.551732|Manutenzione Straordinaria|Start|E61H14000020004|200000,0000|146892,1200
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Poggiridenti|014051|MIUR|2017-03-30|2014-12-22|2015-12-21|POGGIRIDENTI|COMUNE|0140510134||SOEE81901D|Primaria - Gianni Rodari|Primaria - Gianni Rodari||Si|46.1766|9.92881|Adeguamento normativo|Concluso|D67E13000240002|435000,0000|342840,3700
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Ponte in Valtellina|014052|MIUR|2017-03-30|2015-04-30|2015-09-26|PONTE IN VALTELLINA|COMUNE|0140520176||SOMM80401P|MAURIZIO QUADRIO- PONTE IN V.NA|MAURIZIO QUADRIO- PONTE IN V.NA||Si|46.1767|9.98181|Adeguamento normativo|Concluso|E71H13000410006|300000,0000|213787,7000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Sondrio|014061|MIUR|2017-03-30|2015-06-15|2015-10-15|SONDRIO|PROVINCIA|0140612410||SOPC020002|LICEO G. PIAZZI - C. LENA PERPENTI|LICEO G. PIAZZI - C. LENA PERPENTI||No|46.165601|9.876670|Adeguamento normativo|Concluso|C71H13000490001|630000,0000|410118,4500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Sondrio|014061|MIUR|2017-03-30|2015-06-08|2015-09-06|SONDRIO|COMUNE|0140610144||SOEE82003Q|Primaria - IV Novembre|Primaria - IV Novembre||No|46.171562|9.877112|Manutenzione Straordinaria|Concluso|H71E14000170006|75000,0000|65950,6200
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Sondrio|014061|MIUR|2017-03-30|2015-05-18|2015-11-13|SONDRIO|PROVINCIA|0140610297||SOTA01000X|ISTITUTO TECNICO AGRARIO|ISTITUTO TECNICO AGRARIO||No|46.173511|9.875132|Adeguamento normativo|Concluso|C71H13000480001|310000,0000|246019,0900
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Teglio|014065|MIUR|2017-03-30|2015-06-01|2015-12-14|TEGLIO|COMUNE|0140650150||SOMM80901T|SC. SEC. I GRADO TRESENDA|SC. SEC. I GRADO TRESENDA||Si|46.1715|10.061|Adeguamento normativo|Concluso|B24H14000920005|43207,5800|35097,8000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Tirano|014066|MIUR|2017-03-30|2015-06-04|2015-11-01|SONDRIO|PROVINCIA|0140660205||SORI00801R|IST PROF INDUSTRIA E ARTIGIANATO|IST PROF INDUSTRIA E ARTIGIANATO||Si|46.2162|10.1696|Adeguamento normativo|Concluso|C36E10000760003|350000,0000|267255,4000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Tresivio|014070|MIUR|2017-03-30|2015-03-26|2015-08-31|TRESIVIO|COMUNE|0140700140||SOEE80405X|Primaria - Tresivio|Primaria - Tresivio||Si|46.1747|9.94468|Adeguamento normativo|Concluso|F71H13000400006|82000,0000|72044,8300
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Valfurva|014073|MIUR|2017-03-30|2015-03-01|2015-05-31|VALFURVA|COMUNE|0140730080||SOEE82203B|Primaria - Sant`Antonio|Primaria - Sant`Antonio||Si|46.4637|10.4234|Manutenzione Straordinaria|Concluso|E16J14002120001|22000,0000|19000,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Villa di Tirano|014078|MIUR|2017-03-30|2014-10-30|2015-08-31|VILLA DI TIRANO|COMUNE|0140780058||SOEE809064|Primaria - Clorinda Minerva|Primaria - Clorinda Minerva||No|46.202044|10.131860|Adeguamento normativo|Concluso|C67E13000240005|200000,0000|135057,8800
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Sondrio|Villa di Tirano|014078|MIUR|2017-03-30|2014-12-31|2015-09-07|VILLA DI TIRANO|COMUNE|0140780294||SOMM80903X|VILLA DI TIRANO|VILLA DI TIRANO||No|46.201743|10.132368|Adeguamento normativo|Concluso|C67E13000230005|160000,0000|111444,5200
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Abbiategrasso|015002|MIUR|2017-03-30|2015-08-24|2015-10-22|ABBIATEGRASSO|COMUNE|0150021145||MIMM8E7018|Sec. I - Correnti|Sec. I - Correnti||Si|45.3991|8.91656|Manutenzione Straordinaria|Concluso|C46E12000390004|80000,0000|45419,5400
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Arconate|015007|MIUR|2017-03-30|2015-07-28|2015-10-26|ARCONATE|COMUNE|0150072119||MIMM84001V|Sec. I - Alessandro Manzoni|Sec. I - Alessandro Manzoni||No|45.539374|8.852139|Adeguamento normativo|Concluso|D96J14000440001|54220,0100|47489,0300
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Basiglio|015015|MIUR|2017-03-30|2016-04-26|2016-09-09|BASIGLIO|COMUNE|0150151254||MIMM88401L|Sec. I - Basiglio|Sec. I - Basiglio||Si|45.3516|9.16668|Adeguamento normativo|Start|F86F11000260004|335821,9100|286328,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Bernate Ticino|015019|MIUR|2017-03-30|2015-06-22|2015-07-31|BERNATE TICINO|COMUNE|0150190530||MIMM83802X|Sec. I - S. S. di Cuggiono|Sec. I - S. S. di Cuggiono||Si|45.4756|8.81423|Adeguamento normativo|Concluso|I34H14001900001|47958,1200|39634,8100
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Buccinasco|015036|MIUR|2017-03-30|2014-02-27|2014-09-04|BUCCINASCO|COMUNE|0150362425||MIMM8EG018|Sec. I - Via Emilia|Sec. I - Via Emilia||Si|45.4082|9.10923|Manutenzione Straordinaria|Concluso|J21H13000250002|230000,0000|169877,5300
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Calvignasco|015042|MIUR|2017-03-30|2014-12-24|2014-12-31|CALVIGNASCO|COMUNE|0150420884||MIAA87601D|Infanzia - Via Marconi|Infanzia - Via Marconi||Si|45.3259|9.02633|Manutenzione Straordinaria|Start|H84H14000730001|48164,1300|19842,6500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Cambiago|015044|MIUR|2017-03-30|2014-08-19|2014-10-10|CAMBIAGO|COMUNE|0150441246||MIMM8A6023|Sec. I - Cambiago|Sec. I - Cambiago||No|45.571711|9.422490|Miglioramento sismico|Start|I14H14000180004|130000,0000|46789,5500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Cinisello Balsamo|015077|MIUR|2017-03-30|2015-06-10|2015-10-08|CINISELLO BALSAMO|COMUNE|0150770809||MIEE82502V|Primaria - Abramo Lincoln|Primaria - Abramo Lincoln||No|45.552395|9.227105|Adeguamento normativo|Start|C71b13000370004|130000,0000|106499,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Cinisello Balsamo|015077|MIUR|2017-03-30|2015-06-26|2015-09-23|CINISELLO BALSAMO|COMUNE|0150770149||MIAA8AR01T|Infanzia - Guglielmo Marconi|Infanzia - Guglielmo Marconi||No|45.551014|9.202298|Manutenzione Straordinaria|Start|C76E12000530004|250000,0000|186943,5300
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Cinisello Balsamo|015077|MIUR|2017-03-30|2014-12-09|2015-09-05|CINISELLO BALSAMO|COMUNE|0150770129||MIAA8AQ03G|Infanzia - Via Gran Sasso|Infanzia - Via Gran Sasso||No|45.558851|9.205295|Manutenzione Straordinaria|Start|C76E09000310004|1500000,0000|933542,4000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Cologno Monzese|015081|MIUR|2017-03-30|||COLOGNO MONZESE|COMUNE|0150811220||MIMM8EH014|Sec. I - Via Volta|Sec. I - Via Volta||No|45.526135|9.286329|Adeguamento sismico|Start|D24H14000680005|1065000,0000|931566,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Cologno Monzese|015081|MIUR|2017-03-30|2015-05-07|2016-01-07|COLOGNO MONZESE|COMUNE|0150811220||MIMM8EH014|Sec. I - Via Volta|Sec. I - Via Volta||No|45.526229|9.285781|Adeguamento normativo|Concluso|D24H14000570005|304143,2300|241736,9600
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Corsico|015093|MIUR|2017-03-30|2014-03-24|2014-09-20|CORSICO|COMUNE|0150931232||MIMM88901Q|Sec. I - Campioni|Sec. I - Campioni||No|45.439247|9.112565|Manutenzione Straordinaria|Concluso|G54H13000180005|361173,2700|278528,1500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Gaggiano|015103|MIUR|2017-03-30|2015-04-02|2015-12-07|GAGGIANO|COMUNE|0151030534||MIEE874013|Primaria - Via Matteotti|Primaria - Via Matteotti||Si|45.4053|9.04197|Manutenzione Straordinaria|Start|I64H14000180005|250000,0000|167774,4400
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Garbagnate Milanese|015105|MIUR|2017-03-30|2015-04-22|2015-08-20|GARBAGNATE MILANESE|COMUNE|0151050633||MIEE8EK027|Primaria - Quinto Profili|Primaria - Quinto Profili||Si|45.5756|9.07544|Adeguamento normativo|Concluso|C84H14000130004|313435,2500|245994,5000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Grezzago|015110|MIUR|2017-03-30|2015-01-12|2015-10-10|GREZZAGO|COMUNE|0151100838||MIEE8CJ01Q|Primaria - Galileo Galilei|Primaria - Galileo Galilei||Si|45.5903|9.49389|Manutenzione Straordinaria|Concluso|D49H11001260004|1704428,0000|1350178,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Legnano|015118|MIUR|2017-03-30|2015-02-16|2015-09-16|LEGNANO|COMUNE|0151180812||MIEE852027|Primaria - Giovanni Pascoli|Primaria - Giovanni Pascoli||No|45.602057|8.936431|Adeguamento normativo|Cantiere aperto|E34H14000600005|286000,0000|229884,7500
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Marcallo con Casone|015134|MIUR|2017-03-30|2015-03-24|2015-04-10|MARCALLO CON CASONE|COMUNE|0151341289||MIMM858014|Sec. I - Leonardo Da Vinci|Sec. I - Leonardo Da Vinci||Si|45.4852|8.87033|Adeguamento normativo|Start|G13G14000530004|27994,8000|26084,8600
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Milano|015146|MIUR|2017-03-30|2015-03-19|2016-01-19|MILANO|CITTAMETROPOLITANA|0151461546||MIPS07201X|LS - Severi|LS - Severi||No|45.482502|9.156755|Adeguamento normativo|Start|J46E08000100003|2500000,0000|1837500,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Milano|015146|MIUR|2017-03-30|2015-03-26|2016-03-19|MILANO|CITTAMETROPOLITANA|0151461468||MIPS18000P|LS - Elio Vittorini|LS - Elio Vittorini||No|45.454091|9.145645|Adeguamento normativo|Concluso|J46E09000680003|1062500,0000|870000,0000
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Milano|015146|MIUR|2017-03-30|2014-12-12|2015-12-12|MILANO|COMUNE|0151460409||MIEE8BB02B|Primaria - E. De Marchi|Primaria - E. De Marchi||Si|45.4655|9.18652|Manutenzione Straordinaria|Start|B46E12000030004|3456265,4000|2503626,0600
#Scuole Sicure - CIPE 30/06/2014|Lombardia|Milano|Pieve Emanuele|015173|MIUR|2017-03-30|2015-02-23|2015-12-29|PIEVE EMANUELE|COMUNE|0151730270||MIAA8D601N|DON ZENO/Q.RE INCIS|DON ZENO/Q.RE INCIS||Si|45.3546|9.20301|Adeguamento normativo|Concluso|J44H14000430001|634000,0000|566000,0000
