Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Treviso|Oderzo|026051|Amministrazione comunale|2017-03-23|2015-10-12|2016-01-09|ODERZO|COMUNE|0260512984|TVIC88400X|TVEE884045|Primaria - Nazario Sauro|Scuola Primaria "Nazario Sauro" - Via Maggiore di Piavon|Il nuovo edificio comprende 10 aule. di cui 2 speciali e un`ampia zona verde dove i bambini. durante la bella stagione. potranno trascorrere dei momenti all`aperto. La struttura � in calcestruzzo e cemento armato e. nel vano centrale. le travi sono in legno.|No|45.760622|12.529764|Riqualificazione|Concluso|J57B14000190004|1467499,0000|1467499,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Sicilia|Trapani|Trapani|081021|Amministrazione comunale|2017-03-23|2014-09-16|2015-05-13|TRAPANI|COMUNE|0810213772|TPIC82600D|TPEE82602L|PLESSO "E.DE AMICIS"  MARAUSA|Scuola Primaria "Collodi-Sturzo" - Via Rinaldi||No|38.010887|12.542607|Ristrutturazione|Concluso|I96E11000540006|625000,0000|250000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Venezia|Musile di Piave|027025|Amministrazione comunale|2017-03-23|2014-09-01|2014-09-26|MUSILE DI PIAVE|COMUNE|0270251531|VEIC82600X|VEMM826011|ENRICO TOTI|Istituto Comprensivo di primo e secondo grado "Enrico Toti", via Marconi, 3||No|45.621097|12.560578|Ripristino funzionale|Concluso|F84H14000030005|142160,0000|142160,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Pordenone|Prata di Pordenone|093034|Amministrazione comunale|2017-03-23|2014-05-20|2016-07-31|PRATA DI PORDENONE|COMUNE|0930340003|PNIC82400L|PNEE82403R|PRATA-VILLANOVA "RENATO SERRA"|Scuola Primaria "R. Serra" - Via della Chiesa||No|45.865985|12.567689|Nuova costruzione|Concluso|H69H11000020007|2650000,0000|1862597,5900
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Treviso|Motta di Livenza|026049|Amministrazione comunale|2017-11-30|2015-04-08|2016-03-16|MOTTA DI LIVENZA|COMUNE|0260493065|TVIC88100C|TVMM88101D|SMS  GIRARDINI MOTTA DI L.(IC)|Scuola secondaria di primo grado statale "G. Girardini" - Viale Europa, 16||No|45.776940|12.608073|Nuova costruzione|Concluso|D33B09000230004|765257,0200|764200,1400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Pordenone|Roveredo in Piano|093036|Amministrazione comunale|2017-03-23|2014-11-10|2014-12-09|ROVEREDO IN PIANO|COMUNE|0930360004|PNIC82300R|PNEE82301V|ROVEREDO IN PIANO"ENRICO FERMI"|Scuola Primaria "E. Fermi" - Via Cojazzi 3 - 5||No|46.0077864|12.6168737|Riqualificazione|Concluso|D84H14000590004|28828,8000|28828,8000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Venezia|Jesolo|027019|Amministrazione comunale|2017-03-23|2015-06-20|2015-09-19|JESOLO|COMUNE|0270192736|VEIC81500D|VEMM81501E|MICHELANGELO|Scuola secondaria di primo grado "Michelangelo Buonarrotui" - Piazza Matteotti, 12||No|45.538212|12.638605|Riqualificazione|Concluso|F21E14000090004|400000,0000|400000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Venezia|Eraclea|027013|Amministrazione comunale|2017-03-23|2014-09-04|2014-11-18|ERACLEA|COMUNE|0270131514|VEIC82900B|VEMM82901C|L. DA VINCI|Scuola secondaria di primo grado "Leonardo da VInci" - Via Mazzini, 31||No|45.579135|12.673484|Ristrutturazione|Concluso|J56J14000440006|55440,0000|49508,2200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Pordenone|Fiume Veneto|093021|Amministrazione comunale|2017-03-23|2015-06-29|2016-03-24|FIUME VENETO|COMUNE|0930210001|PNIC818009|PNEE81801B|FIUME VENETO-CAP."C. BATTISTI"|Scuola Primaria "C. Battisti" - Via C. Ricchieri, 3||No|45.928173|12.735401|Ristrutturazione|Concluso|F21E15000160002|798965,1000|185547,1800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Ovaro|030067|Amministrazione comunale|2017-03-23|2015-06-15|2015-12-10|OVARO|COMUNE|0300670001|UDIC80900E|UDAA80903D|OVARO|Scuola dell`infanzia Ovaro - Via Ex Ferrovia, 15||No|46.484296|12.866185|Riqualificazione|Concluso|G36E12000160006|64352,3800|64352,3800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Flaibano|030039|Amministrazione comunale|2017-03-23|2015-04-09|2015-09-21|FLAIBANO|COMUNE|0300390002|UDIC819005|UDEE819039|LUIGI BEVILACQUA - FLAIBANO|Scuola Primaria "Luigi Bevilacqua" - Via Indipendenza, 29||No|46.059692|12.984794|Nuova costruzione|Concluso|J25D12000060006|630499,8300|615436,9600
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Varmo|030130|Amministrazione comunale|2017-03-23|2014-11-05|2015-05-03|VARMO|COMUNE|0301300002|UDIC849001|UDMM849023|SMS   I. SVEVO - VARMO|Sec. I  "I. Svevo"- Via G. A. da Pordenone||No|45.888819|12.991732|Nuova costruzione|Concluso|H33E12000030005|273333,1900|273333,1900
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Pesaro e Urbino|Fano|041013|Amministrazione comunale|2017-03-23|2014-10-08|2014-12-09|FANO|COMUNE|0410130279|PSIC830007|PSMM830018|FANO "G. PADALINO"|Scuola secondaria di primo grado "G. Padalino" - Via Lanci, 1||No|43.844740|13.014788|Ristrutturazione|Concluso|E31E14000100004|438100,0000|394403,8700
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Macerata|Camerino|043007|Amministrazione comunale|2017-03-23|2015-06-15|2017-02-03|CAMERINO|COMUNE|0430070119|MCIC809009|MCEE80902C|SALVO D`ACQUISTO|Scuola primaria "S. d`Acquisto" - via Medici||No|43.139614|13.073918|Nuova costruzione|Concluso|E15D11000270006|2374461,7700|858061,1800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Palazzolo dello Stella|030069|Amministrazione comunale|2017-03-23|2015-10-01|2016-07-14|PALAZZOLO DELLO STELLA|COMUNE|0300690001|UDIC81100E|UDMM81101G|C.CAVOUR - SEC. 1? GR PALAZZOLO|Plesso scolastico "Camillo Benso Conte di Cavour" - Via Roma, 20||No|45.805205|13.082693|Nuova costruzione|Concluso|F54B13000620006|1103656,0000|461298,7900
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Fagagna|030037|Amministrazione comunale|2017-03-23|2015-06-22|2015-09-14|FAGAGNA|COMUNE|0300370005|UDIC818009|UDMM81801A|DIV.NE JULIA - FAGAGNA|Scuola secondaria di primo grado "Divisione Julia" - Via Dei Colli , 7||No|46.114344|13.091009|Ristrutturazione|Concluso|G91E14000450004|140000,0000|140000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Talmassons|030114|Amministrazione comunale|2017-03-23|2014-08-25|2015-06-20|TALMASSONS|COMUNE|0301140001|UDIC83800E|UDEE83802N|TALMASSONS|Scuola Primaria "Pacifico Valussi" - Via Argilars||No|45.932327|13.114145|Nuova costruzione|Concluso|H53B12000070009|916442,0000|895000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Muzzana del Turgnano|030064|Amministrazione comunale|2017-03-23|2014-07-16|2014-12-02|MUZZANA DEL TURGNANO|COMUNE|0300640003|UDIC81100E|UDMM81102L|VIA STROPPAGALLO - MUZZANA|Plesso scolastico "Paolo Pirona" Scuola Primaria e Secondaria di primo grado - Via Stroppagallo, 32||No|45.821550|13.123286|Riqualificazione|Concluso|B92C10000080005|247059,0600|229819,2400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Lignano Sabbiadoro|030049|Amministrazione comunale|2017-03-23|2015-09-01|2015-09-30|LIGNANO SABBIADORO|COMUNE|0300490003|UDIC81600N|UDEE81601Q|VIA ANNIA - LIGNANO SABBIADORO|Scuola Primaria - Via Annia Lignano Sabbiadoro||No|45.692498|13.140416|Riqualificazione|Concluso||97111,0300|97111,0300
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Pagnacco|030068|Amministrazione comunale|2017-03-23|2014-11-11|2015-05-13|PAGNACCO|COMUNE|0300680003|UDIC81700D|UDMM81701E|G.B. TIEPOLO - PAGNACCO|Scuola Secondaria di primo grado "G.B. Tiepolo" - Piazza Martiri delle Foibe, 2||No|46.121920|13.177654|Ripristino funzionale|Concluso|E44H14000190004|187557,0000|175408,6700
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Tarcento|030116|Amministrazione comunale|2017-03-23|2014-09-23|2016-10-13|TARCENTO|COMUNE|0301160003|UDIC83000X|UDEE830012|OLINTO MARINELLI|Scuola primaria "Olinto Marinelli" - Viale Matteotti, 57||No|46.215419|13.215774|Riqualificazione|Concluso|J76E11000890006|1541301,4400|1500000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Santa Maria la Longa|030104|Amministrazione comunale|2017-03-23|2014-11-27|2014-12-05|SANTA MARIA LA LONGA|COMUNE|0301040001|UDIC83300B|UDAA833029|S.MARIA LA LONGA/ CAP.|Scuola dell`infanzia "Papa Giovanni XXIII" - Via Ellero, 7||No|45.931113|13.289284|Riqualificazione|Concluso|C49H13000080004|38488,7800|38488,7800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Palmanova|030070|Amministrazione comunale|2017-03-23|2014-11-17|2014-12-15|PALMANOVA|COMUNE|0300700003|UDIC83300B|UDMM83301C|P. ZORUTTI  -  PALMANOVA|Scuola Secondaria di primo grado "Zorutti" - Borgo Aquileia||No|45.902022|13.308555|Ristrutturazione|Concluso|G64H14000120004|38000,0000|26810,8200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Remanzacco|030091|Amministrazione comunale|2017-03-23|2014-10-08|2015-08-07|REMANZACCO|COMUNE|0300910002|UDIC83100Q|UDEE83103X|EDMONDO DE AMICIS  -REMANZACCO|Scuola Primaria "E. De Amicis" - Via Matteotti||No|46.086694|13.322933|Riqualificazione|Concluso|B91E14000480004|1368885,0000|1298886,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Ancona|Camerata Picena|042007|Amministrazione comunale|2017-03-23|2014-10-27|2015-08-05|CAMERATA PICENA|COMUNE|0420070350|ANIC80300L|ANMM80303Q|SEC. I° CAMERATA PICENA|Scuola secondaria di primo grado "A. Manzoni" - Via Gramsci||No|43.576827|13.354815|Ristrutturazione|Concluso|D81E14000260004|200000,0000|144717,8000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|San Vito al Torre|030105|Amministrazione comunale|2017-03-23|2014-10-29|2015-06-26|SAN VITO AL TORRE|COMUNE|0301050001|UDIC821005|UDAA821045|S. VITO AL TORRE|Scuola dell`infanzia "Mons. Cocolin" - Via Redipuglia 16||No|45.894978|13.380454|Nuova costruzione|Concluso|B53B10000530006|264790,7900|264790,7900
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Manzano|030055|Amministrazione comunale|2017-03-23|2015-10-12|2016-02-09|MANZANO|COMUNE|0300550002|UDIC848005|UDAA848034|MANZANO/V. ZORUTTI|Scuola secondaria di primo grado "Via Divisione Julia"||No|45.986462|13.382735|Riqualificazione|Concluso|F96E12000580004|317937,5000|142698,1300
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Ruda|030098|Amministrazione comunale|2017-03-23|2014-09-09|2014-12-10|RUDA|COMUNE|0300980001|UDIC821005|UDAA821023|G. RODARI|Scuola dell`infanzia "Gianni Rodari" e Scuola Primaria "David Maria Turoldo" - Via Alpini||No|45.839673|13.403692|Ristrutturazione|Concluso|G78G10000810007|48000,0000|48000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Gorizia|Mariano del Friuli|031010|Amministrazione comunale|2017-03-23|2012-06-04|2015-09-11|MARIANO DEL FRIULI|COMUNE|0310100002|GOIC801002|GOEE801036|A. MANZONI|Scuola Primaria "Alessandro Manzoni"- Via Roma, 7||No|45.917437|13.459979|Riqualificazione|Concluso|J23B11000480004|73355,0000|67968,9600
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Gorizia|Staranzano|031023|Amministrazione comunale|2017-03-23|2014-09-26|2014-12-13|STARANZANO|COMUNE|0310230002|GOIC807001|GOMM807012|DANTE ALIGHIERI|Scuola Secondaria di primo grado “Dante Alighieri" - Piazzale Unicef, 1||No|45.804368|13.503911|Ripristino funzionale|Concluso|C69H09000050009|178000,0000|171634,8500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Abruzzo|L`Aquila|Balsorano|066007|Amministrazione comunale|2017-03-23|2014-07-26|2015-07-31|BALSORANO|COMUNE|0660070287|AQIC81200L|AQMM81201N|BALSORANO|Scuola secondaria di primo grado - via Francesco Crispi, località Abbatello||No|41.810050|13.561761|Nuova costruzione|Concluso|B44B13000460004|1061503,0000|1000061,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Ancona|Loreto|042022|Amministrazione comunale|2017-03-23|2014-11-13|2015-04-04|LORETO|COMUNE|0420220368|ANIC83200L|ANMM83201N|SEC. I° LORENZO LOTTO|Scuola secondaria di primo grado "L. Lotto" sede dell`Istituto comprensivo "G. Solari" - Via Bramante 119||No|43.438968|13.614024|Ristrutturazione|Concluso|C54H14000240004|430000,0000|430000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Ancona|Sirolo|042048|Amministrazione comunale|2017-03-23|2014-07-31|2014-12-31|SIROLO|COMUNE|0420480390|ANIC814003|ANMM814014|SEC. I° RENALDINI|Scuola Secondaria di primo grado "M. P. Renaldini" - Piazza del Municipio, 1||No|43.518031|13.619737|Riqualificazione|Concluso|I44H14000050004|98500,0000|83884,5200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Ascoli Piceno|Folignano|044020|Amministrazione comunale|2017-03-23|2014-08-07|2015-07-20|FOLIGNANO|COMUNE|0440200238|APIC817005|APEE817028|PLESSO PRIMARIA FOLIGNANO-06|Nuova Scuola Primaria - via Via Vecchie||Si|42.819030|13.633119|Nuova costruzione|Concluso|J79H11000340004|1756098,0000|600000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lazio|Frosinone|Pontecorvo|060056|Amministrazione comunale|2017-03-23|2013-05-14|2016-10-01|PONTECORVO|COMUNE|0600561963|FRIC85300N|FRAA85301E|Infanzia - Pontecorvo|Scuola dell'infanzia Pontecorvo capoluogo - Via Bergamaschi||No|41.461167|13.669124|Ristrutturazione|Concluso|B42J11000230004|299997,0000|86937,1700
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Trieste|Trieste|032006|Amministrazione comunale|2017-03-23|2015-10-13|2016-04-24|TRIESTE|COMUNE|0320060143|TSIC81000L|TSEE81002Q|E. DE MARCHI|Polo scolastico Servola - Valmaura - Belvedere Guido De Santi, 1||No|45.626052|13.782161|Ristrutturazione|Concluso|F93B11000020004|633916,0000|488691,7000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Ascoli Piceno|Monteprandone|044045|Amministrazione comunale|2017-03-23|2014-09-22|2015-01-02|MONTEPRANDONE|COMUNE|0440450056|APIC82800G|APAA82802D|INFANZIA CENTOBUCHI|Scuola dell`infanzia, Via Colle Gioioso - fraz. Centobuchi||No|42.904129|13.848457|Nuova costruzione|Concluso|G57E13000130004|232903,0000|232903,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Abruzzo|Teramo|Castiglione Messer Raimondo|067013|Amministrazione comunale|2017-03-23|2014-08-14|2015-07-31|CASTIGLIONE MESSER RAIMONDO|COMUNE|0670130778|TEIC81600C|TEEE81602G|CASTIGLIONE M.R. - CAPOLUOGO|I.C. "Valle del Fino", viale Umberto I ||No|42.532548|13.880633|Ristrutturazione|Concluso|I36E11000150001|200000,0000|200000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Abruzzo|Chieti|Chieti|069022|Amministrazione comunale|2017-03-23|2015-05-27|2016-04-30|CHIETI|COMUNE|0690220012|CHIC83500P|CHAA83503N|TRICALLE|Scuola dell`infanzia - Via dei Frentani||Si|42.363295|14.168098|Ristrutturazione|Concluso|E73J13001410004|535000,0000|535000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Campania|Caserta|Succivo|061090|Amministrazione comunale|2017-03-23|2014-09-08|2014-10-20|SUCCIVO|COMUNE|0610900001|CEIC8AA00D|CEEE8AA01G|SUCCIVO CAPOLUOGO  -D.D.-|Istituto Comprensivo Statale "E. De Amicis" - Via Virgilio, 52||No|40.963379|14.256211|Ristrutturazione|Concluso||31107,7000|30000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Campania|Napoli|Frattaminore|063033|Amministrazione comunale|2017-11-29|2014-10-28|2018-06-30|FRATTAMINORE|COMUNE|063033000A||||Scuola primaria in via De Gasperi||Si|40.954372|14.269864|Nuova costruzione|Cantiere aperto|E89H11000270002|1815078,0000|953818,3100
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Molise|Isernia|Carpinone|094008|Amministrazione comunale|2017-03-23|2014-10-02|2015-06-30|CARPINONE|COMUNE|0940080090|ISIC81200L|ISEE812149|SCUOLA PRIMARIA CARPINONE CAP|Istituto Comprensivo "P. VALENTE", Scuola dell`infanzia e Scuola Primaria - Via Salita Colle||No|41.591927|14.323794|Nuova costruzione|Concluso|J88D13000010001|142000,0000|142000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Campania|Napoli|Sorrento|063080|Amministrazione comunale|2017-03-23|2012-12-05|2015-04-10|SORRENTO|COMUNE|0630801795|NAIC8F600G|NAAA8F601C|SORRENTO - VIA VENETO -|Scuola dell`infanzia e primaria Vittorio Veneto - Via Vittorio Veneto, 16||No|40.626776|14.370124|Ripristino funzionale|Concluso|E16G07000050002|3000000,0000|3000000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Campania|Napoli|Brusciano|063010|Amministrazione comunale|2017-03-23|2015-09-09|2016-01-08|BRUSCIANO|COMUNE|0630100001|NAIC8EK00N|NAMM8EK01P|Sec. I - De Filippo -De Ruggier  |Scuola Primaria e Scuola Secondaria di primo grado "E. De Filippo" - Via Falcone||No|40.922585|14.417440|Riqualificazione|Concluso|I34H14001920005|485404,8000|332112,0200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Sicilia|Enna|Troina|086018|Amministrazione comunale|2017-03-23|2011-12-30|2014-03-21|TROINA|COMUNE|0860182943|ENIC81800T|ENMM81801V|Sec. I - Don Giovanni Bosco|Istituto Comprensivo "Don Bosco" - Via Raffaello Sanzio, 21||No|37.780268|14.593065|Ripristino funzionale|Concluso|D72J10000020005|1998186,0000|350000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Abruzzo|Chieti|Monteodorisio|069055|Amministrazione comunale|2017-03-23|2015-01-07|2015-04-02|MONTEODORISIO|COMUNE|0690550116|CHIC824008|CHMM824019|MEDIA MONTEODORISIO|Scuola Secondaria di primo grado - Via Madonna delle Grazie||No|42.083662|14.653548|Ristrutturazione|Concluso|B43B10000410001|70000,0000|35000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Campania|Avellino|Aiello del Sabato|064001|Amministrazione comunale|2017-03-23|2013-06-17|2014-11-04|AIELLO DEL SABATO|COMUNE|0640010033|AVIC88300E|AVAA88301B|Infanzia -Via Mancini|Scuola dell`Infanzia "Giselda Caro"- via Mancini, 20|nuova costruzione|No|40.890072|14.822833|Nuova costruzione|Concluso|F55D05000060006|800000,0000|534697,3800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Sicilia|Messina|San Filippo del Mela|083077|Amministrazione comunale|2017-03-23|2014-06-09|2015-07-04|SAN FILIPPO DEL MELA|COMUNE|0830773058|MEIC85200R|MEEE852053|Primaria - Salvo D`Aquisto|Scuola primaria "Salvo D`Aquisto" - Via Salvo D`Aquisto, fraz. Olivarella||No|38.174715|15.261836|Ristrutturazione|Concluso|D67E13000310004|750905,0000|571796,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Puglia|Bari|Corato|072020|Amministrazione comunale|2017-03-23|2016-12-01|2018-11-30|CORATO|COMUNE|0720200578|BAIC87800L|BAMM87801N|GIOVANNI XXIII|Scuola secondaria di primo grado "Giovanni XXIII" - Lago Baione angolo Via Teano||No|41.147216|16.409970|Nuova costruzione|Concluso||9260000,0000|2793896,3800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Puglia|Bari|Terlizzi|072043|Amministrazione comunale|2017-03-23|2014-10-22|2015-02-28|TERLIZZI|COMUNE|0720430481|BAEE168001|BAEE168012|"SAN G. BOSCO" - 2 CD. TERLIZZI|Scuola Primaria e Scuola dell`Infanzia "Don Bosco"- Via Millico e Via San Remo||No|41.1293042|16.5398394|Ristrutturazione|Concluso|B19E12001250004|150000,0000|150000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Calabria|Catanzaro|Catanzaro|079023|Amministrazione comunale|2017-03-23|2015-06-01|2015-09-30|CATANZARO|COMUNE|0790231688|CZIC86000N|CZEE86004V|PL.-PASSO DI SALTO-CZ- ICCASAL.|Scuola primaria e dell`infanzia X Circolo - Via Forni||No|38.832530|16.608160|Ristrutturazione|Concluso||283333,3400|283333,3400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Puglia|Bari|Bitonto|072011|Amministrazione comunale|2017-03-23|2015-02-23|2015-12-31|BITONTO|COMUNE|0720110397|BAIC809006|BAEE80903A|4 CD G. MODUGNO|Scuole primaria "G. Modugno" - Via Crocifisso||No|41.108225|16.696295|Ristrutturazione|Concluso|D54H14000170004|900000,0000|703818,3100
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Puglia|Lecce|Cutrofiano|075026|Amministrazione comunale|2017-03-23|2014-11-11|2014-12-23|CUTROFIANO|COMUNE|0750260071|LEIC823007|LEAA823036|INFANZIA G. RODARI|Scuola dell`infanzia "Rodari" - Via Castromediano||No|40.129627|18.208867|Ristrutturazione|Concluso|CIG Z051187913|50000,0000|50000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Puglia|Lecce|Ruffano|075064|Amministrazione comunale|2017-03-23|2014-12-04|2014-12-30|RUFFANO|COMUNE|0750640168|LEIC85000G|LEAA85001C|INFANZIA VIA DON MINZONI|Scuola dell`infanzia via don Minzoni e Scuola dell`Infanzia via padre Bernardo||No|39.981064|18.245204|Ripristino funzionale|Concluso||1836,1000|368,2200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Puglia|Lecce|Corigliano d`Otranto|075023|Amministrazione comunale|2017-03-23|2014-10-15|2014-12-06|CORIGLIANO D`OTRANTO|COMUNE|0750230069|LEIC81900G|LEAA81901C|INFANZIA VIA S. LEONARDO|Scuola d'infanzia - via San Leonardo||No|40.158705|18.263247|Ristrutturazione|Concluso|C51E14000120004|123100,6000|123100,6000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Valle d`Aosta/Vallée d`Aoste|Valle d`Aosta/Vallée d`Aoste|Villeneuve|007074|Amministrazione comunale|2017-03-23|2014-09-02|2014-10-22|VILLENEUVE|COMUNE|0070745400|AOIC007000|AOAA007080|Infanzia - Villeneuve|Scuola dell`infanzia "Don Dino Moriss" - Via Pierino Chanoux, 72||No|45.701311|7.20518|Ripristino funzionale|Concluso|G54H14400029004|79750,9200|79750,9200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|Pinasca|001190|Amministrazione comunale|2017-03-23|2014-04-17|2014-10-10|PINASCA|COMUNE|0011900003|TOIC80400P|TOEE804051|I.C.VILLAR PEROSA-PINASCA|Scuola Primaria "Hubinek" - Via Edmondo De Amicis, 1||No|44.942934|7.227089|Ristrutturazione|Concluso|B97E13000330006|226440,7600|226440,7600
